video_id,reason,frames,masks
6bf2e853b1,insufficient_49f,36,36
6bf584200f,insufficient_49f,35,35
6bf95df2b9,insufficient_49f,30,30
6c0949c51c,insufficient_49f,36,36
6c11a5f11f,insufficient_49f,20,20
6c23d89189,insufficient_49f,13,13
6c4387daf5,insufficient_49f,20,20
6c4ce479a4,insufficient_49f,18,18
6c5123e4bc,insufficient_49f,20,20
6c54265f16,insufficient_49f,19,19
6c56848429,insufficient_49f,20,20
6c623fac5f,insufficient_49f,8,8
6c81b014e9,insufficient_49f,20,20
6c99ea7c31,insufficient_49f,19,19
6c9d29d509,insufficient_49f,19,19
6c9e3b7d1a,insufficient_49f,19,19
6ca006e283,insufficient_49f,20,20
6caeb928d6,insufficient_49f,36,36
6cb2ee722a,insufficient_49f,36,36
6cbfd32c5e,insufficient_49f,36,36
6cc791250b,insufficient_49f,30,30
6cccc985e0,insufficient_49f,20,20
6d12e30c48,insufficient_49f,36,36
6d4bf200ad,insufficient_49f,36,36
6d6d2b8843,insufficient_49f,19,19
6d6eea5682,insufficient_49f,36,36
6d7a3d0c21,insufficient_49f,20,20
6d7efa9b9e,insufficient_49f,36,36
6da21f5c91,insufficient_49f,36,36
6da6adabc0,insufficient_49f,30,30
6dd2827fbb,insufficient_49f,20,20
6dd36705b9,insufficient_49f,21,21
6df3637557,insufficient_49f,36,36
6dfe55e9e5,insufficient_49f,30,30
6e1a21ba55,insufficient_49f,20,20
6e2f834767,insufficient_49f,36,36
6e36e4929a,insufficient_49f,20,20
6e4f460caf,insufficient_49f,20,20
6e618d26b6,insufficient_49f,12,12
6ead4670f7,insufficient_49f,36,36
6eaff19b9f,insufficient_49f,36,36
6eb2e1cd9e,insufficient_49f,36,36
6eb30b3b5a,insufficient_49f,20,20
6eca26c202,insufficient_49f,19,19
6ecad29e52,insufficient_49f,20,20
6ef0b44654,insufficient_49f,20,20
6efcfe9275,insufficient_49f,35,35
6f4789045c,insufficient_49f,36,36
6f49f522ef,insufficient_49f,20,20
6f67d7c4c4,insufficient_49f,36,36
6f96e91d81,insufficient_49f,29,29
6fc6fce380,insufficient_49f,36,36
6fc9b44c00,insufficient_49f,20,20
6fce7f3226,insufficient_49f,30,30
6fdf1ca888,insufficient_49f,30,30
702fd8b729,insufficient_49f,36,36
70405185d2,insufficient_49f,36,36
7053e4f41e,insufficient_49f,36,36
707bf4ce41,insufficient_49f,18,18
7082544248,insufficient_49f,17,17
708535b72a,insufficient_49f,20,20
7094ac0f60,insufficient_49f,36,36
70a6b875fa,insufficient_49f,36,36
70c3e97e41,insufficient_49f,36,36
7106b020ab,insufficient_49f,19,19
711dce6fe2,insufficient_49f,20,20
7136a4453f,insufficient_49f,36,36
7143fb084f,insufficient_49f,36,36
714d902095,insufficient_49f,30,30
7151c53b32,insufficient_49f,30,30
715357be94,insufficient_49f,36,36
7163b8085f,insufficient_49f,30,30
716df1aa59,insufficient_49f,30,30
71caded286,insufficient_49f,30,30
71d2665f35,insufficient_49f,19,19
71d67b9e19,insufficient_49f,20,20
71e06dda39,insufficient_49f,36,36
720b398b9c,insufficient_49f,19,19
720e3fa04c,insufficient_49f,30,30
720e7a5f1e,insufficient_49f,19,19
721bb6f2cb,insufficient_49f,19,19
722803f4f2,insufficient_49f,19,19
72552a07c9,insufficient_49f,19,19
726243a205,insufficient_49f,20,20
72690ef572,insufficient_49f,10,10
728cda9b65,insufficient_49f,18,18
728e81c319,insufficient_49f,19,19
72a810a799,insufficient_49f,36,36
72acb8cdf6,insufficient_49f,36,36
72b01281f9,insufficient_49f,36,36
72cac683e4,insufficient_49f,19,19
72cadebbce,insufficient_49f,36,36
72cae058a5,insufficient_49f,36,36
72d8dba870,insufficient_49f,36,36
72e8d1c1ff,insufficient_49f,20,20
72edc08285,insufficient_49f,36,36
72f04f1a38,insufficient_49f,17,17
731b825695,insufficient_49f,29,29
7320b49b13,insufficient_49f,36,36
732626383b,insufficient_49f,18,18
732df1eb05,insufficient_49f,30,30
73329902ab,insufficient_49f,30,30
733798921e,insufficient_49f,30,30
733824d431,insufficient_49f,30,30
734ea0d7fb,insufficient_49f,19,19
735a7cf7b9,insufficient_49f,28,28
7367a42892,insufficient_49f,19,19
7368d5c053,insufficient_49f,36,36
738e5a0a14,insufficient_49f,36,36
73c6ae7711,insufficient_49f,20,20
73e1852735,insufficient_49f,30,30
73e4e5cc74,insufficient_49f,28,28
73eac9156b,insufficient_49f,35,35
73f8441a88,insufficient_49f,19,19
7419e2ab3f,insufficient_49f,19,19
74267f68b9,insufficient_49f,19,19
7435690c8c,insufficient_49f,10,10
747c44785c,insufficient_49f,17,17
747f1b1f2f,insufficient_49f,29,29
748b2d5c01,insufficient_49f,20,20
74d4cee0a4,insufficient_49f,19,19
74ec2b3073,insufficient_49f,19,19
74ef677020,insufficient_49f,20,20
750be4c4d8,insufficient_49f,20,20
75172d4ac8,insufficient_49f,20,20
75285a7eb1,insufficient_49f,36,36
75504539c3,insufficient_49f,19,19
7550949b1d,insufficient_49f,19,19
7551cbd537,insufficient_49f,30,30
75595b453d,insufficient_49f,19,19
7559b4b0ec,insufficient_49f,19,19
755bd1fbeb,insufficient_49f,20,20
756f76f74d,insufficient_49f,36,36
7570ca7f3c,insufficient_49f,36,36
757a69746e,insufficient_49f,36,36
757cac96c6,insufficient_49f,36,36
7584129dc3,insufficient_49f,29,29
75a058dbcd,insufficient_49f,19,19
75b09ce005,insufficient_49f,20,20
75cae39a8f,insufficient_49f,36,36
75cee6caf0,insufficient_49f,36,36
75cf58fb2c,insufficient_49f,19,19
75d5c2f32a,insufficient_49f,36,36
75eaf5669d,insufficient_49f,20,20
75f7937438,insufficient_49f,36,36
75f99bd3b3,insufficient_49f,20,20
75fa586876,insufficient_49f,19,19
7613df1f84,insufficient_49f,30,30
762e1b3487,insufficient_49f,20,20
76379a3e69,insufficient_49f,36,36
764271f0f3,insufficient_49f,19,19
764503c499,insufficient_49f,18,18
7660005554,insufficient_49f,10,10
7666351b84,insufficient_49f,20,20
76693db153,insufficient_49f,11,11
767856368b,insufficient_49f,19,19
768671f652,insufficient_49f,36,36
768802b80d,insufficient_49f,33,33
76962c7ed2,insufficient_49f,15,15
76a75f4eee,insufficient_49f,30,30
76b90809f7,insufficient_49f,36,36
770a441457,insufficient_49f,20,20
772a0fa402,insufficient_49f,36,36
772f2ffc3e,insufficient_49f,19,19
774f6c2175,insufficient_49f,36,36
77610860e0,insufficient_49f,12,12
777e58ff3d,insufficient_49f,20,20
77920f1708,insufficient_49f,30,30
7799df28e7,insufficient_49f,35,35
779e847a9a,insufficient_49f,17,17
77ba4edc72,insufficient_49f,20,20
77c834dc43,insufficient_49f,9,9
77d8aa8691,insufficient_49f,36,36
77e7f38f4d,insufficient_49f,29,29
77eea6845e,insufficient_49f,20,20
7806308f33,insufficient_49f,19,19
78254660ea,insufficient_49f,19,19
7828af8bff,insufficient_49f,36,36
784398620a,insufficient_49f,15,15
784d201b12,insufficient_49f,20,20
78613981ed,insufficient_49f,36,36
78896c6baf,insufficient_49f,19,19
78aff3ebc0,insufficient_49f,30,30
78c7c03716,insufficient_49f,19,19
78d3676361,insufficient_49f,19,19
78e29dd4c3,insufficient_49f,30,30
78f1a1a54f,insufficient_49f,19,19
79208585cd,insufficient_49f,36,36
792218456c,insufficient_49f,32,32
7923bad550,insufficient_49f,30,30
794e6fc49f,insufficient_49f,20,20
796e6762ce,insufficient_49f,36,36
797cd21f71,insufficient_49f,30,30
79921b21c2,insufficient_49f,30,30
79a5778027,insufficient_49f,36,36
79bc006280,insufficient_49f,36,36
79bf95e624,insufficient_49f,19,19
79d9e00c55,insufficient_49f,19,19
79e20fc008,insufficient_49f,20,20
79e9db913e,insufficient_49f,36,36
79f014085e,insufficient_49f,19,19
79fcbb433a,insufficient_49f,30,30
7a13a5dfaa,insufficient_49f,36,36
7a14bc9a36,insufficient_49f,20,20
7a3c535f70,insufficient_49f,20,20
7a446a51e9,insufficient_49f,19,19
7a56e759c5,insufficient_49f,19,19
7a5f46198d,insufficient_49f,18,18
7a626ec98d,insufficient_49f,19,19
7a802264c4,insufficient_49f,36,36
7a8b5456ca,insufficient_49f,36,36
7abdff3086,insufficient_49f,30,30
7aecf9f7ac,insufficient_49f,30,30
7b0fd09c28,insufficient_49f,20,20
7b18b3db87,insufficient_49f,36,36
7b39fe7371,insufficient_49f,29,29
7b49e03d4c,insufficient_49f,36,36
7b5388c9f1,insufficient_49f,36,36
7b5cf7837f,insufficient_49f,36,36
7b733d31d8,insufficient_49f,36,36
7b74fd7b98,insufficient_49f,36,36
7b918ccb8a,insufficient_49f,30,30
7ba3ce3485,insufficient_49f,20,20
7bb0abc031,insufficient_49f,36,36
7bb5bb25cd,insufficient_49f,36,36
7bb7dac673,insufficient_49f,19,19
7bc7761b8c,insufficient_49f,34,34
7bf3820566,insufficient_49f,20,20
7c03a18ec1,insufficient_49f,20,20
7c078f211b,insufficient_49f,29,29
7c37d7991a,insufficient_49f,15,15
7c4ec17eff,insufficient_49f,28,28
7c649c2aaf,insufficient_49f,36,36
7c73340ab7,insufficient_49f,19,19
7c78a2266d,insufficient_49f,36,36
7c88ce3c5b,insufficient_49f,36,36
7ca6843a72,insufficient_49f,36,36
7cc9258dee,insufficient_49f,20,20
7cec7296ae,insufficient_49f,10,10
7d0ffa68a4,insufficient_49f,20,20
7d11b4450f,insufficient_49f,17,17
7d1333fcbe,insufficient_49f,20,20
7d18074fef,insufficient_49f,19,19
7d18c8c716,insufficient_49f,20,20
7d508fb027,insufficient_49f,36,36
7d55f791f0,insufficient_49f,36,36
7d74e3c2f6,insufficient_49f,30,30
7d783f67a9,insufficient_49f,20,20
7d83a5d854,insufficient_49f,30,30
7dd409947e,insufficient_49f,36,36
7de45f75e5,insufficient_49f,30,30
7e0cd25696,insufficient_49f,30,30
7e1922575c,insufficient_49f,20,20
7e1e3bbcc1,insufficient_49f,36,36
7e24023274,insufficient_49f,36,36
7e2f212fd3,insufficient_49f,20,20
7e6d1cc1f4,insufficient_49f,36,36
7e7cdcb284,insufficient_49f,29,29
7e9b6bef69,insufficient_49f,14,14
7ea5b49283,insufficient_49f,19,19
7eb2605d96,insufficient_49f,19,19
7eb26b8485,insufficient_49f,36,36
7ecd1f0c69,insufficient_49f,20,20
7f02b3cfe2,insufficient_49f,36,36
7f1723f0d5,insufficient_49f,20,20
7f21063c3a,insufficient_49f,17,17
7f3658460e,insufficient_49f,19,19
7f54132e48,insufficient_49f,29,29
7f559f9d4a,insufficient_49f,29,29
7f5faedf8b,insufficient_49f,18,18
7f838baf2b,insufficient_49f,36,36
7fa5f527e3,insufficient_49f,20,20
7ff84d66dd,insufficient_49f,30,30
802b45c8c4,insufficient_49f,36,36
804382b1ad,insufficient_49f,36,36
804c558adb,insufficient_49f,20,20
804f6338a4,insufficient_49f,36,36
8056117b89,insufficient_49f,30,30
806b6223ab,insufficient_49f,20,20
8088bda461,insufficient_49f,10,10
80b790703b,insufficient_49f,36,36
80c4a94706,insufficient_49f,20,20
80ce2e351b,insufficient_49f,36,36
80db581acd,insufficient_49f,20,20
80e12193df,insufficient_49f,29,29
80e41b608f,insufficient_49f,36,36
80f16b016d,insufficient_49f,19,19
81541b3725,insufficient_49f,19,19
8175486e6a,insufficient_49f,20,20
8179095000,insufficient_49f,36,36
8193671178,insufficient_49f,36,36
81a58d2c6b,insufficient_49f,30,30
81aa1286fb,insufficient_49f,20,20
81dffd30fb,insufficient_49f,20,20
8200245704,insufficient_49f,9,9
823e7a86e8,insufficient_49f,10,10
824973babb,insufficient_49f,28,28
824ca5538f,insufficient_49f,36,36
827171a845,insufficient_49f,36,36
8273a03530,insufficient_49f,32,32
827cf4f886,insufficient_49f,19,19
82b865c7dd,insufficient_49f,36,36
82c1517708,insufficient_49f,18,18
82d15514d6,insufficient_49f,30,30
82e117b900,insufficient_49f,36,36
82fec06574,insufficient_49f,30,30
832b5ef379,insufficient_49f,20,20
83424c9fbf,insufficient_49f,36,36
8345358fb8,insufficient_49f,15,15
834b50b31b,insufficient_49f,36,36
835e3b67d7,insufficient_49f,20,20
836ea92b15,insufficient_49f,18,18
837c618777,insufficient_49f,28,28
838eb3bd89,insufficient_49f,36,36
839381063f,insufficient_49f,19,19
839bc71489,insufficient_49f,36,36
83a8151377,insufficient_49f,36,36
83ae88d217,insufficient_49f,36,36
83ca8bcad0,insufficient_49f,36,36
83ce590d7f,insufficient_49f,36,36
83d3130ba0,insufficient_49f,8,8
83d40bcba5,insufficient_49f,18,18
83daba503a,insufficient_49f,29,29
83de906ec0,insufficient_49f,36,36
84044f37f3,insufficient_49f,36,36
84696b5a5e,insufficient_49f,20,20
84752191a3,insufficient_49f,19,19
847eeeb2e0,insufficient_49f,36,36
848e7835a0,insufficient_49f,20,20
84a4b29286,insufficient_49f,36,36
84a4bf147d,insufficient_49f,14,14
84be115c09,insufficient_49f,29,29
84d95c4350,insufficient_49f,36,36
84e0922cf7,insufficient_49f,30,30
84f0cfc665,insufficient_49f,20,20
8515f6db22,insufficient_49f,36,36
851f2f32c1,insufficient_49f,19,19
852a4d6067,insufficient_49f,30,30
854c48b02a,insufficient_49f,20,20
857a387c86,insufficient_49f,36,36
859633d56a,insufficient_49f,20,20
85a4f4a639,insufficient_49f,29,29
85ab85510c,insufficient_49f,36,36
85b1eda0d9,insufficient_49f,19,19
85dc1041c6,insufficient_49f,20,20
85e081f3c7,insufficient_49f,30,30
85f75187ad,insufficient_49f,20,20
8604bb2b75,insufficient_49f,20,20
860745b042,insufficient_49f,30,30
863b4049d7,insufficient_49f,36,36
8643de22d0,insufficient_49f,36,36
8647d06439,insufficient_49f,10,10
864ffce4fe,insufficient_49f,36,36
8662d9441a,insufficient_49f,36,36
8666521b13,insufficient_49f,16,16
868d6a0685,insufficient_49f,19,19
869fa45998,insufficient_49f,19,19
86a40b655d,insufficient_49f,30,30
86a8ae4223,insufficient_49f,19,19
86b2180703,insufficient_49f,36,36
86c85d27df,insufficient_49f,36,36
86d3755680,insufficient_49f,29,29
86e61829a1,insufficient_49f,36,36
871015806c,insufficient_49f,19,19
871e409c5c,insufficient_49f,36,36
8744b861ce,insufficient_49f,20,20
8749369ba0,insufficient_49f,36,36
878a299541,insufficient_49f,29,29
8792c193a0,insufficient_49f,20,20
8799ab0118,insufficient_49f,20,20
87d1f7d741,insufficient_49f,36,36
882b9e4500,insufficient_49f,36,36
885673ea17,insufficient_49f,36,36
8859dedf41,insufficient_49f,20,20
8873ab2806,insufficient_49f,19,19
887a93b198,insufficient_49f,36,36
8883e991a9,insufficient_49f,18,18
8891aa6dfa,insufficient_49f,19,19
8899d8cbcd,insufficient_49f,19,19
88b8274d67,insufficient_49f,36,36
88d3b80af6,insufficient_49f,19,19
88ede83da2,insufficient_49f,36,36
88f345941b,insufficient_49f,36,36
890976d6da,insufficient_49f,19,19
8909bde9ab,insufficient_49f,19,19
8929c7d5d9,insufficient_49f,36,36
89363acf76,insufficient_49f,30,30
89379487e0,insufficient_49f,20,20
8939db6354,insufficient_49f,36,36
893f658345,insufficient_49f,29,29
8953138465,insufficient_49f,36,36
895c96d671,insufficient_49f,36,36
895cbf96f9,insufficient_49f,36,36
895e8b29a7,insufficient_49f,19,19
898fa256c8,insufficient_49f,22,22
89986c60be,insufficient_49f,25,25
89b874547b,insufficient_49f,36,36
89bdb021d5,insufficient_49f,29,29
89c802ff9c,insufficient_49f,20,20
89d6336c2b,insufficient_49f,36,36
89ebb27334,insufficient_49f,19,19
8a27e2407c,insufficient_49f,20,20
8a31f7bca5,insufficient_49f,20,20
8a4a2fc105,insufficient_49f,20,20
8a5d6c619c,insufficient_49f,20,20
8a75ad7924,insufficient_49f,36,36
8aa817e4ed,insufficient_49f,18,18
8aad0591eb,insufficient_49f,36,36
8aca214360,insufficient_49f,36,36
8ae168c71b,insufficient_49f,20,20
8b0cfbab97,insufficient_49f,5,5
8b3645d826,insufficient_49f,20,20
8b3805dbd4,insufficient_49f,36,36
8b473f0f5d,insufficient_49f,36,36
8b4f6d1186,insufficient_49f,36,36
8b4fb018b7,insufficient_49f,14,14
8b518ee936,insufficient_49f,19,19
8b523bdfd6,insufficient_49f,30,30
8b52fb5fba,insufficient_49f,19,19
8b91036e5c,insufficient_49f,29,29
8b99a77ac5,insufficient_49f,36,36
8ba04b1e7b,insufficient_49f,20,20
8ba782192f,insufficient_49f,36,36
8bbeaad78b,insufficient_49f,20,20
8bd1b45776,insufficient_49f,35,35
8bd7a2dda6,insufficient_49f,30,30
8bdb091ccf,insufficient_49f,36,36
8be56f165d,insufficient_49f,20,20
8be950d00f,insufficient_49f,20,20
8bf84e7d45,insufficient_49f,36,36
8bffc4374b,insufficient_49f,14,14
8bfff50747,insufficient_49f,36,36
8c09867481,insufficient_49f,29,29
8c0a3251c3,insufficient_49f,36,36
8c3015cccb,insufficient_49f,36,36
8c469815cf,insufficient_49f,20,20
8c9ccfedc7,insufficient_49f,19,19
8ca1af9f3c,insufficient_49f,30,30
8ca3f6e6c1,insufficient_49f,20,20
8ca6a4f60f,insufficient_49f,20,20
8cac6900fe,insufficient_49f,20,20
8cba221a1e,insufficient_49f,36,36
8cbbe62ccd,insufficient_49f,36,36
8d064b29e2,insufficient_49f,19,19
8d167e7c08,insufficient_49f,19,19
8d4ab94e1c,insufficient_49f,20,20
8d81f6f899,insufficient_49f,36,36
8d87897d66,insufficient_49f,19,19
8dcccd2bd2,insufficient_49f,36,36
8dcfb878a8,insufficient_49f,30,30
8dd3ab71b9,insufficient_49f,19,19
8dda6bf10f,insufficient_49f,20,20
8ddd51ca94,insufficient_49f,36,36
8dea22c533,insufficient_49f,36,36
8def5bd3bf,insufficient_49f,20,20
8e1848197c,insufficient_49f,19,19
8e3a83cf2d,insufficient_49f,19,19
8e478e73f3,insufficient_49f,19,19
8e98ae3c84,insufficient_49f,19,19
8ea6687ab0,insufficient_49f,36,36
8eb0d315c1,insufficient_49f,19,19
8ec10891f9,insufficient_49f,30,30
8ec3065ec2,insufficient_49f,36,36
8ecf51a971,insufficient_49f,30,30
8eddbab9f7,insufficient_49f,19,19
8ee198467a,insufficient_49f,34,34
8ee2368f40,insufficient_49f,36,36
8ef595ce82,insufficient_49f,30,30
8f0a653ad7,insufficient_49f,30,30
8f1204a732,insufficient_49f,30,30
8f1600f7f6,insufficient_49f,19,19
8f16366707,insufficient_49f,20,20
8f1ce0a411,insufficient_49f,19,19
8f2e05e814,insufficient_49f,19,19
8f320d0e09,insufficient_49f,20,20
8f3b4a84ad,insufficient_49f,19,19
8f3fdad3da,insufficient_49f,20,20
8f5d3622d8,insufficient_49f,20,20
8f62a2c633,insufficient_49f,36,36
8f81c9405a,insufficient_49f,19,19
8f8c974d53,insufficient_49f,24,24
8f918598b6,insufficient_49f,20,20
8ff61619f6,insufficient_49f,20,20
9002761b41,insufficient_49f,20,20
90107941f3,insufficient_49f,19,19
90118a42ee,insufficient_49f,20,20
902bc16b37,insufficient_49f,19,19
903e87e0d6,insufficient_49f,29,29
9041a0f489,insufficient_49f,19,19
9047bf3222,insufficient_49f,11,11
9057bfa502,insufficient_49f,30,30
90617b0954,insufficient_49f,19,19
9076f4b6db,insufficient_49f,36,36
9077e69b08,insufficient_49f,29,29
909655b4a6,insufficient_49f,20,20
909c2eca88,insufficient_49f,36,36
909dbd1b76,insufficient_49f,19,19
90bc4a319a,insufficient_49f,35,35
90c7a87887,insufficient_49f,20,20
90cc785ddd,insufficient_49f,20,20
90d300f09b,insufficient_49f,36,36
9101ea9b1b,insufficient_49f,20,20
9108130458,insufficient_49f,30,30
911ac9979b,insufficient_49f,30,30
9151cad9b5,insufficient_49f,20,20
9153762797,insufficient_49f,35,35
91634ee0c9,insufficient_49f,19,19
916942666f,insufficient_49f,16,16
9198cfb4ea,insufficient_49f,35,35
919ac864d6,insufficient_49f,36,36
91b67d58d4,insufficient_49f,36,36
91bb8df281,insufficient_49f,28,28
91be106477,insufficient_49f,19,19
91c33b4290,insufficient_49f,36,36
91ca7dd9f3,insufficient_49f,29,29
91d095f869,insufficient_49f,36,36
91f107082e,insufficient_49f,36,36
920329dd5e,insufficient_49f,36,36
920c959958,insufficient_49f,30,30
92128fbf4b,insufficient_49f,29,29
9223dacb40,insufficient_49f,29,29
923137bb7f,insufficient_49f,13,13
9268e1f88a,insufficient_49f,35,35
927647fe08,insufficient_49f,30,30
9276f5ba47,insufficient_49f,30,30
92a28cd233,insufficient_49f,15,15
92b5c1fc6d,insufficient_49f,29,29
92c46be756,insufficient_49f,36,36
92dabbe3a0,insufficient_49f,20,20
92e3159361,insufficient_49f,36,36
92ebab216a,insufficient_49f,36,36
934bdc2893,insufficient_49f,36,36
9359174efc,insufficient_49f,36,36
935d97dd2f,insufficient_49f,19,19
935feaba1b,insufficient_49f,20,20
93901858ee,insufficient_49f,30,30
939378f6d6,insufficient_49f,19,19
939bdf742e,insufficient_49f,20,20
93a22bee7e,insufficient_49f,20,20
93da9aeddf,insufficient_49f,19,19
93e2feacce,insufficient_49f,36,36
93e6f1fdf9,insufficient_49f,20,20
93e811e393,insufficient_49f,36,36
93e85d8fd3,insufficient_49f,36,36
93f623d716,insufficient_49f,36,36
93ff35e801,insufficient_49f,10,10
94031f12f2,insufficient_49f,20,20
94091a4873,insufficient_49f,36,36
94125907e3,insufficient_49f,18,18
9418653742,insufficient_49f,19,19
941c870569,insufficient_49f,19,19
94209c86f0,insufficient_49f,36,36
9437c715eb,insufficient_49f,16,16
9445c3eca2,insufficient_49f,19,19
9467c8617c,insufficient_49f,19,19
946d71fb5d,insufficient_49f,20,20
948f3ae6fb,insufficient_49f,36,36
9498baa359,insufficient_49f,20,20
94a33abeab,insufficient_49f,19,19
94bf1af5e3,insufficient_49f,29,29
94cf3a8025,insufficient_49f,20,20
94db712ac8,insufficient_49f,36,36
94e4b66cff,insufficient_49f,19,19
94e76cbaf6,insufficient_49f,36,36
950be91db1,insufficient_49f,26,26
952058e2d0,insufficient_49f,19,19
952633c37f,insufficient_49f,20,20
952ec313fe,insufficient_49f,17,17
9533fc037c,insufficient_49f,20,20
9574b81269,insufficient_49f,19,19
9579b73761,insufficient_49f,36,36
957f7bc48b,insufficient_49f,36,36
958073d2b0,insufficient_49f,30,30
9582e0eb33,insufficient_49f,15,15
9584092d0b,insufficient_49f,19,19
95b58b8004,insufficient_49f,30,30
95bd88da55,insufficient_49f,36,36
95f74a9959,insufficient_49f,36,36
962781c601,insufficient_49f,36,36
962f045bf5,insufficient_49f,19,19
964ad23b44,insufficient_49f,19,19
967b90590e,insufficient_49f,29,29
967bffe201,insufficient_49f,18,18
96825c4714,insufficient_49f,17,17
968492136a,insufficient_49f,20,20
9684ef9d64,insufficient_49f,18,18
968c41829e,insufficient_49f,19,19
96a856ef9a,insufficient_49f,36,36
96dfc49961,insufficient_49f,36,36
96e1a5b4f8,insufficient_49f,36,36
96e6ff0917,insufficient_49f,30,30
96fb88e9d7,insufficient_49f,20,20
96fbe5fc23,insufficient_49f,30,30
96fc924050,insufficient_49f,20,20
9715cc83dc,insufficient_49f,36,36
9720eff40f,insufficient_49f,36,36
972c187c0d,insufficient_49f,36,36
97476eb38d,insufficient_49f,36,36
97659ed431,insufficient_49f,36,36
9773492949,insufficient_49f,20,20
97756b264f,insufficient_49f,20,20
977bff0d10,insufficient_49f,20,20
97ab569ff3,insufficient_49f,20,20
97ba838008,insufficient_49f,36,36
97d9d008c7,insufficient_49f,30,30
97e59f09fa,insufficient_49f,20,20
97eb642e56,insufficient_49f,20,20
98043e2d14,insufficient_49f,20,20
981ff580cf,insufficient_49f,36,36
983e66cbfc,insufficient_49f,20,20
984f0f1c36,insufficient_49f,36,36
98595f2bb4,insufficient_49f,19,19
985c3be474,insufficient_49f,19,19
9869a12362,insufficient_49f,36,36
986b5a5e18,insufficient_49f,36,36
9877af5063,insufficient_49f,36,36
98911292da,insufficient_49f,36,36
9893a3cf77,insufficient_49f,20,20
9893d9202d,insufficient_49f,19,19
98a8b06e7f,insufficient_49f,19,19
98ac6f93d9,insufficient_49f,30,30
98b6974d12,insufficient_49f,20,20
98ba3c9417,insufficient_49f,36,36
98c7c00a19,insufficient_49f,20,20
98d044f206,insufficient_49f,20,20
98e909f9d1,insufficient_49f,30,30
98fe7f0410,insufficient_49f,30,30
990f2742c7,insufficient_49f,20,20
992bd0779a,insufficient_49f,36,36
994b9b47ba,insufficient_49f,30,30
9955b76bf5,insufficient_49f,19,19
9966f3adac,insufficient_49f,10,10
997117a654,insufficient_49f,36,36
999d53d841,insufficient_49f,30,30
99c04108d3,insufficient_49f,35,35
99c4277aee,insufficient_49f,20,20
99c6b1acf2,insufficient_49f,20,20
99dc8bb20b,insufficient_49f,36,36
99fcba71e5,insufficient_49f,30,30
99fecd4efb,insufficient_49f,19,19
9a02c70ba2,insufficient_49f,20,20
9a08e7a6f8,insufficient_49f,36,36
9a2f2c0f86,insufficient_49f,17,17
9a3254a76e,insufficient_49f,19,19
9a3570a020,insufficient_49f,36,36
9a39112493,insufficient_49f,36,36
9a4e9fd399,insufficient_49f,36,36
9a50af4bfb,insufficient_49f,36,36
9a68631d24,insufficient_49f,30,30
9a72318dbf,insufficient_49f,19,19
9a767493b7,insufficient_49f,36,36
9a7fc1548b,insufficient_49f,20,20
9a84ccf6a7,insufficient_49f,30,30
9a9c0e15b7,insufficient_49f,20,20
9adf06d89b,insufficient_49f,30,30
9b22b54ee4,insufficient_49f,19,19
9b473fc8fe,insufficient_49f,20,20
9b4f081782,insufficient_49f,36,36
9b997664ba,insufficient_49f,36,36
9bc454e109,insufficient_49f,36,36
9bccfd04de,insufficient_49f,20,20
9bce4583a2,insufficient_49f,20,20
9bebf1b87f,insufficient_49f,32,32
9bfc50d261,insufficient_49f,36,36
9c166c86ff,insufficient_49f,20,20
9c293ef4d7,insufficient_49f,29,29
9c29c047b0,insufficient_49f,19,19
9c3bc2e2a7,insufficient_49f,20,20
9c3ce23bd1,insufficient_49f,19,19
9c404cac0c,insufficient_49f,36,36
9c5180d23a,insufficient_49f,29,29
9c7feca6e4,insufficient_49f,29,29
9caa49d3ff,insufficient_49f,36,36
9cb2f1b646,insufficient_49f,36,36
9ce6f765c3,insufficient_49f,19,19
9cfee34031,insufficient_49f,36,36
9d01f08ec6,insufficient_49f,36,36
9d04c280b8,insufficient_49f,19,19
9d12ceaddc,insufficient_49f,36,36
9d15f8cb3c,insufficient_49f,36,36
9d2101e9bf,insufficient_49f,36,36
9d407c3aeb,insufficient_49f,20,20
9ddefc6165,insufficient_49f,36,36
9df0b1e298,insufficient_49f,20,20
9e16f115d8,insufficient_49f,29,29
9e249b4982,insufficient_49f,20,20
9e29b1982c,insufficient_49f,19,19
9e493e4773,insufficient_49f,36,36
9e4c752cd0,insufficient_49f,19,19
9e4de40671,insufficient_49f,20,20
9e6319faeb,insufficient_49f,20,20
9e6ddbb52d,insufficient_49f,19,19
9eadcea74f,insufficient_49f,33,33
9ecec5f8ea,insufficient_49f,10,10
9efb47b595,insufficient_49f,20,20
9f30bfe61e,insufficient_49f,15,15
9f3734c3a4,insufficient_49f,36,36
9f5b858101,insufficient_49f,36,36
9f66640cda,insufficient_49f,31,31
9f913803e9,insufficient_49f,36,36
9f97bc74c8,insufficient_49f,36,36
9fbad86e20,insufficient_49f,36,36
9fc2bad316,insufficient_49f,36,36
9fc5c3af78,insufficient_49f,30,30
9fcb310255,insufficient_49f,19,19
9fcc256871,insufficient_49f,19,19
9fd2fd4d47,insufficient_49f,36,36
a0071ae316,insufficient_49f,20,20
a023141022,insufficient_49f,12,12
a046399a74,insufficient_49f,20,20
a066e739c1,insufficient_49f,30,30
a06722ba82,insufficient_49f,20,20
a07a15dd64,insufficient_49f,36,36
a07b47f694,insufficient_49f,36,36
a09c39472e,insufficient_49f,29,29
