accepted_split,sample_id,scene_group,source_type,effect_type,mask_bucket,condition_member_path,winner_member_path,mask_member_path,prior_diagnostic_seen,visual_preview_status
reserve,REAL_ENV134_00003_001_01,REAL_ENV134_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV134_00003_001_01.mp4,VOR-Train/BG/REAL_ENV134_00003_001_01.mp4,MASK/REAL_ENV134_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV134_00004_002_01,REAL_ENV134_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV134_00004_002_01.mp4,VOR-Train/BG/REAL_ENV134_00004_002_01.mp4,MASK/REAL_ENV134_00004_002_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV134_00006_001_01,REAL_ENV134_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV134_00006_001_01.mp4,VOR-Train/BG/REAL_ENV134_00006_001_01.mp4,MASK/REAL_ENV134_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV135_00001_001_01,REAL_ENV135_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV135_00001_001_01.mp4,VOR-Train/BG/REAL_ENV135_00001_001_01.mp4,MASK/REAL_ENV135_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV135_00002_001_01,REAL_ENV135_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV135_00002_001_01.mp4,VOR-Train/BG/REAL_ENV135_00002_001_01.mp4,MASK/REAL_ENV135_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV136_00001_001_01,REAL_ENV136_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV136_00001_001_01.mp4,VOR-Train/BG/REAL_ENV136_00001_001_01.mp4,MASK/REAL_ENV136_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV136_00003_001_01,REAL_ENV136_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV136_00003_001_01.mp4,VOR-Train/BG/REAL_ENV136_00003_001_01.mp4,MASK/REAL_ENV136_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV137_00001_001_01,REAL_ENV137_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV137_00001_001_01.mp4,VOR-Train/BG/REAL_ENV137_00001_001_01.mp4,MASK/REAL_ENV137_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV137_00002_001_01,REAL_ENV137_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV137_00002_001_01.mp4,VOR-Train/BG/REAL_ENV137_00002_001_01.mp4,MASK/REAL_ENV137_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV137_00003_001_01,REAL_ENV137_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV137_00003_001_01.mp4,VOR-Train/BG/REAL_ENV137_00003_001_01.mp4,MASK/REAL_ENV137_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV140_00002_001_01,REAL_ENV140_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV140_00002_001_01.mp4,VOR-Train/BG/REAL_ENV140_00002_001_01.mp4,MASK/REAL_ENV140_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV143_00001_001_01,REAL_ENV143_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV143_00001_001_01.mp4,VOR-Train/BG/REAL_ENV143_00001_001_01.mp4,MASK/REAL_ENV143_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV145_00001_001_01,REAL_ENV145_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV145_00001_001_01.mp4,VOR-Train/BG/REAL_ENV145_00001_001_01.mp4,MASK/REAL_ENV145_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV146_00001_001_01,REAL_ENV146_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV146_00001_001_01.mp4,VOR-Train/BG/REAL_ENV146_00001_001_01.mp4,MASK/REAL_ENV146_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV146_00002_001_01,REAL_ENV146_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV146_00002_001_01.mp4,VOR-Train/BG/REAL_ENV146_00002_001_01.mp4,MASK/REAL_ENV146_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV147_00001_001_02,REAL_ENV147_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV147_00001_001_02.mp4,VOR-Train/BG/REAL_ENV147_00001_001_02.mp4,MASK/REAL_ENV147_00001_001_02.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV147_00002_001_01,REAL_ENV147_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV147_00002_001_01.mp4,VOR-Train/BG/REAL_ENV147_00002_001_01.mp4,MASK/REAL_ENV147_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV149_00001_001_01,REAL_ENV149_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV149_00001_001_01.mp4,VOR-Train/BG/REAL_ENV149_00001_001_01.mp4,MASK/REAL_ENV149_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV150_00001_001_01,REAL_ENV150_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV150_00001_001_01.mp4,VOR-Train/BG/REAL_ENV150_00001_001_01.mp4,MASK/REAL_ENV150_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV150_00002_001_02,REAL_ENV150_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV150_00002_001_02.mp4,VOR-Train/BG/REAL_ENV150_00002_001_02.mp4,MASK/REAL_ENV150_00002_001_02.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00001_001_01,REAL_ENV151_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00001_001_01.mp4,VOR-Train/BG/REAL_ENV151_00001_001_01.mp4,MASK/REAL_ENV151_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00003_001_01,REAL_ENV151_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00003_001_01.mp4,VOR-Train/BG/REAL_ENV151_00003_001_01.mp4,MASK/REAL_ENV151_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00004_001_01,REAL_ENV151_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00004_001_01.mp4,VOR-Train/BG/REAL_ENV151_00004_001_01.mp4,MASK/REAL_ENV151_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00007_001_01,REAL_ENV151_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00007_001_01.mp4,VOR-Train/BG/REAL_ENV151_00007_001_01.mp4,MASK/REAL_ENV151_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00008_001_01,REAL_ENV151_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00008_001_01.mp4,VOR-Train/BG/REAL_ENV151_00008_001_01.mp4,MASK/REAL_ENV151_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00009_001_01,REAL_ENV151_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00009_001_01.mp4,VOR-Train/BG/REAL_ENV151_00009_001_01.mp4,MASK/REAL_ENV151_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00010_001_01,REAL_ENV151_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00010_001_01.mp4,VOR-Train/BG/REAL_ENV151_00010_001_01.mp4,MASK/REAL_ENV151_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00011_001_01,REAL_ENV151_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00011_001_01.mp4,VOR-Train/BG/REAL_ENV151_00011_001_01.mp4,MASK/REAL_ENV151_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00013_001_01,REAL_ENV151_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00013_001_01.mp4,VOR-Train/BG/REAL_ENV151_00013_001_01.mp4,MASK/REAL_ENV151_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00015_001_01,REAL_ENV151_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00015_001_01.mp4,VOR-Train/BG/REAL_ENV151_00015_001_01.mp4,MASK/REAL_ENV151_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV151_00016_001_01,REAL_ENV151_00016,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV151_00016_001_01.mp4,VOR-Train/BG/REAL_ENV151_00016_001_01.mp4,MASK/REAL_ENV151_00016_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00001_001_01,REAL_ENV152_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00001_001_01.mp4,VOR-Train/BG/REAL_ENV152_00001_001_01.mp4,MASK/REAL_ENV152_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00002_001_01,REAL_ENV152_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00002_001_01.mp4,VOR-Train/BG/REAL_ENV152_00002_001_01.mp4,MASK/REAL_ENV152_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00003_001_01,REAL_ENV152_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00003_001_01.mp4,VOR-Train/BG/REAL_ENV152_00003_001_01.mp4,MASK/REAL_ENV152_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00004_002_01,REAL_ENV152_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00004_002_01.mp4,VOR-Train/BG/REAL_ENV152_00004_002_01.mp4,MASK/REAL_ENV152_00004_002_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00007_001_01,REAL_ENV152_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00007_001_01.mp4,VOR-Train/BG/REAL_ENV152_00007_001_01.mp4,MASK/REAL_ENV152_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00009_001_01,REAL_ENV152_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00009_001_01.mp4,VOR-Train/BG/REAL_ENV152_00009_001_01.mp4,MASK/REAL_ENV152_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00010_001_01,REAL_ENV152_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00010_001_01.mp4,VOR-Train/BG/REAL_ENV152_00010_001_01.mp4,MASK/REAL_ENV152_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00013_001_01,REAL_ENV152_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00013_001_01.mp4,VOR-Train/BG/REAL_ENV152_00013_001_01.mp4,MASK/REAL_ENV152_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV152_00015_001_01,REAL_ENV152_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV152_00015_001_01.mp4,VOR-Train/BG/REAL_ENV152_00015_001_01.mp4,MASK/REAL_ENV152_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00001_001_01,REAL_ENV153_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00001_001_01.mp4,VOR-Train/BG/REAL_ENV153_00001_001_01.mp4,MASK/REAL_ENV153_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00003_001_01,REAL_ENV153_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00003_001_01.mp4,VOR-Train/BG/REAL_ENV153_00003_001_01.mp4,MASK/REAL_ENV153_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00004_001_01,REAL_ENV153_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00004_001_01.mp4,VOR-Train/BG/REAL_ENV153_00004_001_01.mp4,MASK/REAL_ENV153_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00005_001_01,REAL_ENV153_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00005_001_01.mp4,VOR-Train/BG/REAL_ENV153_00005_001_01.mp4,MASK/REAL_ENV153_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00006_001_01,REAL_ENV153_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00006_001_01.mp4,VOR-Train/BG/REAL_ENV153_00006_001_01.mp4,MASK/REAL_ENV153_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00007_001_01,REAL_ENV153_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00007_001_01.mp4,VOR-Train/BG/REAL_ENV153_00007_001_01.mp4,MASK/REAL_ENV153_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00008_001_02,REAL_ENV153_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00008_001_02.mp4,VOR-Train/BG/REAL_ENV153_00008_001_02.mp4,MASK/REAL_ENV153_00008_001_02.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00009_001_01,REAL_ENV153_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00009_001_01.mp4,VOR-Train/BG/REAL_ENV153_00009_001_01.mp4,MASK/REAL_ENV153_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00010_001_01,REAL_ENV153_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00010_001_01.mp4,VOR-Train/BG/REAL_ENV153_00010_001_01.mp4,MASK/REAL_ENV153_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00011_001_01,REAL_ENV153_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00011_001_01.mp4,VOR-Train/BG/REAL_ENV153_00011_001_01.mp4,MASK/REAL_ENV153_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00012_001_01,REAL_ENV153_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00012_001_01.mp4,VOR-Train/BG/REAL_ENV153_00012_001_01.mp4,MASK/REAL_ENV153_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00014_001_01,REAL_ENV153_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00014_001_01.mp4,VOR-Train/BG/REAL_ENV153_00014_001_01.mp4,MASK/REAL_ENV153_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00015_001_01,REAL_ENV153_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00015_001_01.mp4,VOR-Train/BG/REAL_ENV153_00015_001_01.mp4,MASK/REAL_ENV153_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV153_00017_001_01,REAL_ENV153_00017,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV153_00017_001_01.mp4,VOR-Train/BG/REAL_ENV153_00017_001_01.mp4,MASK/REAL_ENV153_00017_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00001_001_01,REAL_ENV154_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00001_001_01.mp4,VOR-Train/BG/REAL_ENV154_00001_001_01.mp4,MASK/REAL_ENV154_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00002_001_01,REAL_ENV154_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00002_001_01.mp4,VOR-Train/BG/REAL_ENV154_00002_001_01.mp4,MASK/REAL_ENV154_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00003_001_01,REAL_ENV154_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00003_001_01.mp4,VOR-Train/BG/REAL_ENV154_00003_001_01.mp4,MASK/REAL_ENV154_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00004_001_01,REAL_ENV154_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00004_001_01.mp4,VOR-Train/BG/REAL_ENV154_00004_001_01.mp4,MASK/REAL_ENV154_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00005_001_01,REAL_ENV154_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00005_001_01.mp4,VOR-Train/BG/REAL_ENV154_00005_001_01.mp4,MASK/REAL_ENV154_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00007_001_01,REAL_ENV154_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00007_001_01.mp4,VOR-Train/BG/REAL_ENV154_00007_001_01.mp4,MASK/REAL_ENV154_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00008_001_01,REAL_ENV154_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00008_001_01.mp4,VOR-Train/BG/REAL_ENV154_00008_001_01.mp4,MASK/REAL_ENV154_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00009_001_01,REAL_ENV154_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00009_001_01.mp4,VOR-Train/BG/REAL_ENV154_00009_001_01.mp4,MASK/REAL_ENV154_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV154_00010_001_01,REAL_ENV154_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV154_00010_001_01.mp4,VOR-Train/BG/REAL_ENV154_00010_001_01.mp4,MASK/REAL_ENV154_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00001_001_01,REAL_ENV155_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00001_001_01.mp4,VOR-Train/BG/REAL_ENV155_00001_001_01.mp4,MASK/REAL_ENV155_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00002_001_01,REAL_ENV155_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00002_001_01.mp4,VOR-Train/BG/REAL_ENV155_00002_001_01.mp4,MASK/REAL_ENV155_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00003_001_01,REAL_ENV155_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00003_001_01.mp4,VOR-Train/BG/REAL_ENV155_00003_001_01.mp4,MASK/REAL_ENV155_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00004_001_01,REAL_ENV155_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00004_001_01.mp4,VOR-Train/BG/REAL_ENV155_00004_001_01.mp4,MASK/REAL_ENV155_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00005_001_01,REAL_ENV155_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00005_001_01.mp4,VOR-Train/BG/REAL_ENV155_00005_001_01.mp4,MASK/REAL_ENV155_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00006_001_01,REAL_ENV155_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00006_001_01.mp4,VOR-Train/BG/REAL_ENV155_00006_001_01.mp4,MASK/REAL_ENV155_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00007_001_01,REAL_ENV155_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00007_001_01.mp4,VOR-Train/BG/REAL_ENV155_00007_001_01.mp4,MASK/REAL_ENV155_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00009_001_01,REAL_ENV155_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00009_001_01.mp4,VOR-Train/BG/REAL_ENV155_00009_001_01.mp4,MASK/REAL_ENV155_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve,REAL_ENV155_00011_001_01,REAL_ENV155_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00011_001_01.mp4,VOR-Train/BG/REAL_ENV155_00011_001_01.mp4,MASK/REAL_ENV155_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV155_00012_001_01,REAL_ENV155_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00012_001_01.mp4,VOR-Train/BG/REAL_ENV155_00012_001_01.mp4,MASK/REAL_ENV155_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV155_00013_001_01,REAL_ENV155_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00013_001_01.mp4,VOR-Train/BG/REAL_ENV155_00013_001_01.mp4,MASK/REAL_ENV155_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV155_00014_001_01,REAL_ENV155_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00014_001_01.mp4,VOR-Train/BG/REAL_ENV155_00014_001_01.mp4,MASK/REAL_ENV155_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV155_00016_001_01,REAL_ENV155_00016,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV155_00016_001_01.mp4,VOR-Train/BG/REAL_ENV155_00016_001_01.mp4,MASK/REAL_ENV155_00016_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00001_001_01,REAL_ENV156_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00001_001_01.mp4,VOR-Train/BG/REAL_ENV156_00001_001_01.mp4,MASK/REAL_ENV156_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00003_001_01,REAL_ENV156_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00003_001_01.mp4,VOR-Train/BG/REAL_ENV156_00003_001_01.mp4,MASK/REAL_ENV156_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00004_001_01,REAL_ENV156_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00004_001_01.mp4,VOR-Train/BG/REAL_ENV156_00004_001_01.mp4,MASK/REAL_ENV156_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00005_001_01,REAL_ENV156_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00005_001_01.mp4,VOR-Train/BG/REAL_ENV156_00005_001_01.mp4,MASK/REAL_ENV156_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00006_001_01,REAL_ENV156_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00006_001_01.mp4,VOR-Train/BG/REAL_ENV156_00006_001_01.mp4,MASK/REAL_ENV156_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00007_001_01,REAL_ENV156_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00007_001_01.mp4,VOR-Train/BG/REAL_ENV156_00007_001_01.mp4,MASK/REAL_ENV156_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00008_001_01,REAL_ENV156_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00008_001_01.mp4,VOR-Train/BG/REAL_ENV156_00008_001_01.mp4,MASK/REAL_ENV156_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00009_001_01,REAL_ENV156_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00009_001_01.mp4,VOR-Train/BG/REAL_ENV156_00009_001_01.mp4,MASK/REAL_ENV156_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00010_001_01,REAL_ENV156_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00010_001_01.mp4,VOR-Train/BG/REAL_ENV156_00010_001_01.mp4,MASK/REAL_ENV156_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00011_001_01,REAL_ENV156_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00011_001_01.mp4,VOR-Train/BG/REAL_ENV156_00011_001_01.mp4,MASK/REAL_ENV156_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00013_001_01,REAL_ENV156_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00013_001_01.mp4,VOR-Train/BG/REAL_ENV156_00013_001_01.mp4,MASK/REAL_ENV156_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00014_001_01,REAL_ENV156_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00014_001_01.mp4,VOR-Train/BG/REAL_ENV156_00014_001_01.mp4,MASK/REAL_ENV156_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00015_001_01,REAL_ENV156_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00015_001_01.mp4,VOR-Train/BG/REAL_ENV156_00015_001_01.mp4,MASK/REAL_ENV156_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00017_001_01,REAL_ENV156_00017,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00017_001_01.mp4,VOR-Train/BG/REAL_ENV156_00017_001_01.mp4,MASK/REAL_ENV156_00017_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV156_00020_001_01,REAL_ENV156_00020,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV156_00020_001_01.mp4,VOR-Train/BG/REAL_ENV156_00020_001_01.mp4,MASK/REAL_ENV156_00020_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00001_001_01,REAL_ENV157_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00001_001_01.mp4,VOR-Train/BG/REAL_ENV157_00001_001_01.mp4,MASK/REAL_ENV157_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00003_001_01,REAL_ENV157_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00003_001_01.mp4,VOR-Train/BG/REAL_ENV157_00003_001_01.mp4,MASK/REAL_ENV157_00003_001_01.mp4,False,metadata_only_visual_preview_pending
