evidence_source,split,sample_id,source_group,full_psnr_delta,mask_psnr_delta,boundary_psnr_delta,affected_psnr_delta,outside_psnr_delta,outside_l1_delta,lpips_delta,mask_lpips_delta,boundary_lpips_delta,ewarp_delta,temporal_flicker_delta,object_residual_delta,effect_residual_delta,pixel_diff_inside_mask,pixel_diff_boundary,pixel_diff_outside,diagnosis_class,visual_classification,visual_reason,comparison_strip
exp38_train_overfit_exp37_R1_existing_outputs,train,REAL_ENV086_00001_001_01,REAL_ENV086_00001,0.6536603074068559,1.0514002645222043,0.28389694769139595,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.07715244408907651,0.320735089919145,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.5274336040019989,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.320735089919145,R1_GOOD_LOCAL_IMPROVEMENT_NOT_DECISIVE,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV086_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,train,REAL_ENV099_00001_001_01,REAL_ENV099_00001,0.20728872793854336,1.1991834972818545,-0.7043409115986279,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.9534484060650428,1.0409163026248702,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.09518852829933167,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,1.0409163026248702,R1_GOOD_BUT_BOUNDARY_BAD,LOCAL_CHANGE_WITH_OUTSIDE_OR_GLOBAL_DAMAGE,"Visible/pixel change exists, but full/outside PSNR drops or global tone drifts; not a clean overfit improvement.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV099_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,train,REAL_ENV087_00001_001_01,REAL_ENV087_00001,-0.09473474970355511,-0.17008617447532615,0.13155519643163416,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.07663156304266394,-0.01178186080035104,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.2567937672138214,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.01178186080035104,R1_WORSE,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/train/REAL_ENV087_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,BLENDER_RIVER016_00001,BLENDER_RIVER016,-0.5227465301843175,-0.2070130675254127,0.012713786590802911,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.7546333068974214,1.3424609408659096,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.3372582048177719,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,1.3424609408659096,R1_GOOD_BUT_OUTSIDE_BAD,LOCAL_CHANGE_WITH_OUTSIDE_OR_GLOBAL_DAMAGE,"Visible/pixel change exists, but full/outside PSNR drops or global tone drifts; not a clean overfit improvement.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_RIVER016_00001/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,BLENDER_STREET006_00002,BLENDER_STREET006,-0.1613751152977727,-0.1403674870576932,-0.2114523640777648,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.16364175324613228,1.11910080909729,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.06900740414857864,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,1.11910080909729,R1_GOOD_BUT_OUTSIDE_BAD,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/BLENDER_STREET006_00002/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV087_00002_001_01,REAL_ENV087_00002,-0.0006011714468279195,-0.07568634174971933,-0.059576800898785365,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.01890204613107116,0.06978719374712661,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.5431989133358002,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.06978719374712661,R1_TIE,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV087_00002_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV103_00001_001_01,REAL_ENV103_00001,1.1324845345406267,1.3576457701469344,-0.2908331215285891,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.6363440154668254,0.19271976807538227,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.058932140469551086,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.19271976807538227,R1_GOOD_BUT_BOUNDARY_BAD,LOCAL_CHANGE_WITH_OUTSIDE_OR_GLOBAL_DAMAGE,"Visible/pixel change exists, but full/outside PSNR drops or global tone drifts; not a clean overfit improvement.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV089_00001_001_01,REAL_ENV089_00001,0.4959673892014713,0.6158903780867977,0.1061707226972004,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.27785160973258627,-0.6055127873140229,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.4498872756958008,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.6055127873140229,R1_GOOD_LOCAL_IMPROVEMENT_NOT_DECISIVE,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV089_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV103_00002_001_02,REAL_ENV103_00002,-0.24661085594871324,-0.1678354777356894,-0.8889992671613065,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.718611852896327,0.3741535298964562,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.11117251217365265,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.3741535298964562,R1_GOOD_BUT_OUTSIDE_BAD,LOCAL_CHANGE_WITH_OUTSIDE_OR_GLOBAL_DAMAGE,"Visible/pixel change exists, but full/outside PSNR drops or global tone drifts; not a clean overfit improvement.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00002_001_02/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV091_00001_001_01,REAL_ENV091_00001,0.3857416797174409,0.5735029457154219,-0.07564767419502161,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.3613578107937023,-1.095592779271744,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.21348533034324646,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-1.095592779271744,R1_GOOD_BUT_BOUNDARY_BAD,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV091_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV103_00003_001_01,REAL_ENV103_00003,0.015342228488563592,0.035266952903544535,0.21950679536868023,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.026117354654889624,0.14502620697021484,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.06995299458503723,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.14502620697021484,R1_GOOD_BUT_OUTSIDE_BAD,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00003_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV093_00001_001_01,REAL_ENV093_00001,0.04583786316772276,0.032745950830051385,0.14257699801151702,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.057432608170337573,-0.07848257177016293,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.5880672633647919,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.07848257177016293,R1_TIE,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV093_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV103_00004_001_01,REAL_ENV103_00004,0.32895034613627416,0.287410576385593,-0.13217442703356497,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.5505015308311698,-0.7503309810862815,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.04557609558105469,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.7503309810862815,R1_GOOD_BUT_BOUNDARY_BAD,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV103_00004_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV095_00001_001_01,REAL_ENV095_00001,0.0579238219022038,-0.005341319622225171,0.0759276287583539,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.11498074737450992,-0.06701850891113281,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.3013472259044647,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.06701850891113281,R1_TIE,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV095_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV095_00002_001_01,REAL_ENV095_00002,-0.03203291078818182,-0.096792040712387,-0.027516596779353364,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.01278082163357297,0.3466621847713718,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.31718361377716064,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.3466621847713718,R1_GOOD_BUT_OUTSIDE_BAD,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV095_00002_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV095_00003_001_01,REAL_ENV095_00003,0.08835594194540164,-0.002933106773291172,0.06535320154572588,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.16986372603910027,-0.3248615264892578,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.3164239525794983,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.3248615264892578,R1_WORSE,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV095_00003_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV104_00001_001_01,REAL_ENV104_00001,1.0868328701670613,1.093116134921214,0.6604660391726931,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.7746205189896287,-0.2332407306222355,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-1.4206999205052853,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.2332407306222355,R1_GOOD_LOCAL_IMPROVEMENT_NOT_DECISIVE,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV104_00001_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV105_00004_001_01,REAL_ENV105_00004,0.8544709451138814,-0.4141350978488987,0.25728207495966515,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.9004043459555291,-0.4122650342829086,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.005478214472532272,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.4122650342829086,R1_WORSE,SLIGHT_LOCAL_IMPROVEMENT_NOT_DECISIVE,"Some mask/boundary metric improvement and visible local change, but visual review is subtle and not consistently better.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV105_00004_001_01/step0_vs_step_strip_16.jpg
exp38_train_overfit_exp37_R1_existing_outputs,heldout,REAL_ENV104_00003_001_01,REAL_ENV104_00003,-0.31533145023722753,-0.2943412634286382,-0.6498707093972662,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.4626144447067233,0.6356858926660873,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,-0.1205044537782669,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,NOT_AVAILABLE_IN_EXP38_TRAIN_OVERFIT_REPORT,0.6356858926660873,R1_GOOD_BUT_OUTSIDE_BAD,VISIBLE_CHANGE_NOT_QUALITY_POSITIVE,"Step output differs from Step0, but compact review does not show a reliable quality gain.",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp37_r1_localdpo_badnoise/heldout/REAL_ENV104_00003_001_01/step0_vs_step_strip_16.jpg
