group,member_path,sample_id,type,size,status,reason,output_path
VOR-Train,VOR-Train/FG_BG/REAL_ENV202_00003_005_02.mp4,REAL_ENV202_00003_005_02,file,5471331,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV202_00003_005_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00636.mp4,BLENDER_CON001_00636,file,292860,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00636.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV282_00102_005_02.mp4,REAL_ENV282_00102_005_02,file,4720347,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV282_00102_005_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV152_00006_005_05.mp4,REAL_ENV152_00006_005_05,file,3509096,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV152_00006_005_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV166_00008_002_01.mp4,REAL_ENV166_00008_002_01,file,432301,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV166_00008_002_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV114_00004_006_05.mp4,REAL_ENV114_00004_006_05,file,5804655,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV114_00004_006_05.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00742.mp4,BLENDER_CON001_00742,file,289431,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00742.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV169_00005_002_03.mp4,REAL_ENV169_00005_002_03,file,2610486,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV169_00005_002_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV161_00006_004_03.mp4,REAL_ENV161_00006_004_03,file,1137037,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV161_00006_004_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV190_00002_003_05.mp4,REAL_ENV190_00002_003_05,file,4199321,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV190_00002_003_05.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00357.mp4,BLENDER_CON001_00357,file,472310,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00357.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00756.mp4,BLENDER_CON001_00756,file,304899,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00756.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00263.mp4,BLENDER_CON001_00263,file,477655,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00263.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV115_00002_009_04.mp4,REAL_ENV115_00002_009_04,file,12723154,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV115_00002_009_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV151_00014_002_02.mp4,REAL_ENV151_00014_002_02,file,2504572,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV151_00014_002_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00014_006_04.mp4,REAL_ENV180_00014_006_04,file,2765937,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00014_006_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00001.mp4,BLENDER_FOREST039_00001,file,1112102,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00001.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00555.mp4,BLENDER_CON001_00555,file,344591,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00555.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV170_00006_002_04.mp4,REAL_ENV170_00006_002_04,file,3834945,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00006_002_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00276.mp4,BLENDER_CON001_00276,file,472310,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00276.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00522.mp4,BLENDER_FOREST039_00522,file,730418,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00522.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00686.mp4,BLENDER_CON001_00686,file,288880,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00686.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV176_00015_005_03.mp4,REAL_ENV176_00015_005_03,file,8415772,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV176_00015_005_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00451.mp4,BLENDER_FOREST039_00451,file,1044858,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00451.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV212_00017_003_03.mp4,REAL_ENV212_00017_003_03,file,1553714,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV212_00017_003_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00014_007_01.mp4,REAL_ENV180_00014_007_01,file,3740498,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00014_007_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV195_00008_005_04.mp4,REAL_ENV195_00008_005_04,file,2490530,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00008_005_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV210_00016_003_03.mp4,REAL_ENV210_00016_003_03,file,4513586,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV210_00016_003_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV216_00006_006_02.mp4,REAL_ENV216_00006_006_02,file,462638,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV216_00006_006_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV195_00009_003_01.mp4,REAL_ENV195_00009_003_01,file,3711860,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00009_003_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00011_004_04.mp4,REAL_ENV180_00011_004_04,file,3218384,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00011_004_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV176_00015_001_03.mp4,REAL_ENV176_00015_001_03,file,6109548,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV176_00015_001_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00378.mp4,BLENDER_FOREST039_00378,file,643804,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00378.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV115_00002_006_03.mp4,REAL_ENV115_00002_006_03,file,8346898,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV115_00002_006_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00465.mp4,BLENDER_FOREST039_00465,file,1178632,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00465.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00621.mp4,BLENDER_CON001_00621,file,375320,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00621.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00744.mp4,BLENDER_CON001_00744,file,292860,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00744.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV257_00108_002_01.mp4,REAL_ENV257_00108_002_01,file,2407581,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV257_00108_002_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV157_00014_001_01.mp4,REAL_ENV157_00014_001_01,file,4549358,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV157_00014_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV176_00015_001_01.mp4,REAL_ENV176_00015_001_01,file,8435466,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV176_00015_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV102_00001_003_01.mp4,REAL_ENV102_00001_003_01,file,885574,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV102_00001_003_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV164_00004_005_05.mp4,REAL_ENV164_00004_005_05,file,1355469,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV164_00004_005_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV200_00001_002_03.mp4,REAL_ENV200_00001_002_03,file,2406299,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV200_00001_002_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV187_00006_004_02.mp4,REAL_ENV187_00006_004_02,file,8850557,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV187_00006_004_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV175_00015_001_01.mp4,REAL_ENV175_00015_001_01,file,4650701,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV175_00015_001_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV204_00016_002_04.mp4,REAL_ENV204_00016_002_04,file,1564056,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00016_002_04.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV237_00102_007_01.mp4,REAL_ENV237_00102_007_01,file,3989082,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV237_00102_007_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV177_00020_007_05.mp4,REAL_ENV177_00020_007_05,file,5846247,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV177_00020_007_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV212_00003_003_01.mp4,REAL_ENV212_00003_003_01,file,1290111,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV212_00003_003_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV114_00004_004_02.mp4,REAL_ENV114_00004_004_02,file,4729565,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV114_00004_004_02.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00360.mp4,BLENDER_FOREST039_00360,file,1254388,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00360.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV232_00101_001_03.mp4,REAL_ENV232_00101_001_03,file,3800317,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV232_00101_001_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00381.mp4,BLENDER_FOREST039_00381,file,1040713,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00381.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00011_002_04.mp4,REAL_ENV180_00011_002_04,file,4275784,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00011_002_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00311.mp4,BLENDER_CON001_00311,file,471683,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00311.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00693.mp4,BLENDER_FOREST039_00693,file,10145493,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00693.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV170_00013_005_02.mp4,REAL_ENV170_00013_005_02,file,3426947,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00013_005_02.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV204_00010_001_01.mp4,REAL_ENV204_00010_001_01,file,1314099,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00010_001_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00063.mp4,BLENDER_FOREST039_00063,file,1033841,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00063.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV180_00006_007_01.mp4,REAL_ENV180_00006_007_01,file,3766576,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV180_00006_007_01.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV171_00016_007_04.mp4,REAL_ENV171_00016_007_04,file,1864909,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV171_00016_007_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00530.mp4,BLENDER_FOREST039_00530,file,848028,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00530.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV170_00013_001_05.mp4,REAL_ENV170_00013_001_05,file,2277073,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00013_001_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV219_00001_003_05.mp4,REAL_ENV219_00001_003_05,file,3029277,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV219_00001_003_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV212_00003_005_03.mp4,REAL_ENV212_00003_005_03,file,1848966,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV212_00003_005_03.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00066.mp4,BLENDER_FOREST039_00066,file,869918,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00066.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV170_00006_006_03.mp4,REAL_ENV170_00006_006_03,file,3176630,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV170_00006_006_03.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV217_00001_007_01.mp4,REAL_ENV217_00001_007_01,file,2286824,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV217_00001_007_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00474.mp4,BLENDER_CON001_00474,file,376432,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00474.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV159_00010_003_05.mp4,REAL_ENV159_00010_003_05,file,1281672,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV159_00010_003_05.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV214_00008_005_04.mp4,REAL_ENV214_00008_005_04,file,1824917,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV214_00008_005_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00843.mp4,BLENDER_CON001_00843,file,350327,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00843.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV204_00001_004_01.mp4,REAL_ENV204_00001_004_01,file,1472415,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV204_00001_004_01.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_CON001_00218.mp4,BLENDER_CON001_00218,file,472310,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_CON001_00218.mp4
VOR-Train,VOR-Train/FG_BG/REAL_ENV195_00008_001_04.mp4,REAL_ENV195_00008_001_04,file,3015111,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV195_00008_001_04.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00475.mp4,BLENDER_FOREST039_00475,file,1149394,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00475.mp4
VOR-Train,VOR-Train/FG_BG/BLENDER_FOREST039_00466.mp4,BLENDER_FOREST039_00466,file,1149394,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST039_00466.mp4
VOR-Train-MASK,MASK/REAL_ENV164_00004_005_05.mp4,REAL_ENV164_00004_005_05,file,716579,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV164_00004_005_05.mp4
VOR-Train-MASK,MASK/REAL_ENV180_00014_007_01.mp4,REAL_ENV180_00014_007_01,file,443838,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV180_00014_007_01.mp4
VOR-Train-MASK,MASK/REAL_ENV205_00013_001_02.mp4,REAL_ENV205_00013_001_02,file,822486,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV205_00013_001_02.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST039_00381.mp4,BLENDER_FOREST039_00381,file,168306,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00381.mp4
VOR-Train-MASK,MASK/REAL_ENV115_00002_009_04.mp4,REAL_ENV115_00002_009_04,file,518541,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV115_00002_009_04.mp4
VOR-Train-MASK,MASK/REAL_ENV204_00001_004_01.mp4,REAL_ENV204_00001_004_01,file,104005,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV204_00001_004_01.mp4
VOR-Train-MASK,MASK/REAL_ENV151_00014_002_02.mp4,REAL_ENV151_00014_002_02,file,526820,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV151_00014_002_02.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00357.mp4,BLENDER_CON001_00357,file,59659,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00357.mp4
VOR-Train-MASK,MASK/REAL_ENV177_00020_001_04.mp4,REAL_ENV177_00020_001_04,file,468734,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV177_00020_001_04.mp4
VOR-Train-MASK,MASK/BLENDER_FOREST039_00550.mp4,BLENDER_FOREST039_00550,file,159852,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST039_00550.mp4
VOR-Train-MASK,MASK/BLENDER_CON001_00131.mp4,BLENDER_CON001_00131,file,87382,OK,,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_gate128_exact_20260623/VOR-Train-MASK/MASK/BLENDER_CON001_00131.mp4
