split,row,sample_id,key,path,decode_ok,shape,dtype,min,max,error
exp40_search_h20,20,REAL_ENV096_00002_001_05,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV096_00002_001_05.mp4,1,720x1280x3,uint8,0,255,
exp40_search_h20,20,REAL_ENV096_00002_001_05,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV096_00002_001_05.mp4,1,720x1280x3,uint8,0,255,
exp40_search_h20,20,REAL_ENV096_00002_001_05,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV096_00002_001_05.mp4,1,720x1280x3,uint8,0,255,
exp40_search_h20,20,REAL_ENV096_00002_001_05,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV096_00002_001_05/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,253,
exp40_search_h20,21,REAL_ENV097_00001_002_02,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV097_00001_002_02.mp4,1,720x1280x3,uint8,0,255,
exp40_search_h20,21,REAL_ENV097_00001_002_02,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV097_00001_002_02.mp4,1,720x1280x3,uint8,0,255,
exp40_search_h20,21,REAL_ENV097_00001_002_02,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV097_00001_002_02.mp4,1,720x1280x3,uint8,0,255,
exp40_search_h20,21,REAL_ENV097_00001_002_02,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV097_00001_002_02/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_search_h20,22,REAL_ENV099_00001_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV099_00001_001_01/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,253,
exp40_search_h20,23,REAL_ENV100_00001_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV100_00001_001_01/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,222,
exp40_search_h20,24,REAL_ENV103_00001_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/search/REAL_ENV103_00001_001_01/C4_affected_soft_degradation/evidence/raw_output.mp4,1,512x512x3,uint8,0,168,
exp40_shadow_h20,1,BLENDER_PRODUCT006_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_PRODUCT006_00001/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,10,157,
exp40_shadow_h20,2,BLENDER_PRODUCT008_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_PRODUCT008_00001/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,168,
exp40_shadow_h20,3,BLENDER_PRODUCT010_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_PRODUCT010_00001/C6_temporal_mild_flicker/evidence/raw_output.mp4,1,512x512x3,uint8,5,255,
exp40_shadow_h20,4,BLENDER_PRODUCT011_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_PRODUCT011_00001/C4_affected_soft_degradation/evidence/raw_output.mp4,1,512x512x3,uint8,0,90,
exp40_shadow_h20,5,BLENDER_RIVER001_00002,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER001_00002.mp4,1,1080x1920x3,uint8,0,255,
exp40_shadow_h20,5,BLENDER_RIVER001_00002,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_RIVER001_00002.mp4,1,1080x1920x3,uint8,0,255,
exp40_shadow_h20,5,BLENDER_RIVER001_00002,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_RIVER001_00002.mp4,1,1080x1920x3,uint8,0,255,
exp40_shadow_h20,5,BLENDER_RIVER001_00002,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER001_00002/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,6,BLENDER_RIVER002_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER002_00001/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,7,BLENDER_RIVER003_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER003_00001/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,247,
exp40_shadow_h20,8,BLENDER_RIVER004_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER004_00001/C4_affected_soft_degradation/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,9,BLENDER_RIVER005_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER005_00001/C3_boundary_seam_mild/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,10,BLENDER_RIVER006_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER006_00001/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,230,
exp40_shadow_h20,11,BLENDER_RIVER009_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER009_00001/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,243,
exp40_shadow_h20,12,BLENDER_RIVER011_00001,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/BLENDER_RIVER011_00001/C3_boundary_seam_mild/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,13,REAL_ENV103_00002_001_02,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV103_00002_001_02/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,14,REAL_ENV103_00003_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV103_00003_001_01/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,15,REAL_ENV103_00004_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV103_00004_001_01/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,16,REAL_ENV104_00001_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV104_00001_001_01/C4_affected_soft_degradation/evidence/raw_output.mp4,1,512x512x3,uint8,0,254,
exp40_shadow_h20,17,REAL_ENV104_00003_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV104_00003_001_01/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,18,REAL_ENV105_00001_001_03,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV105_00001_001_03.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,18,REAL_ENV105_00001_001_03,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV105_00001_001_03.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,18,REAL_ENV105_00001_001_03,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV105_00001_001_03.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,18,REAL_ENV105_00001_001_03,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV105_00001_001_03/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,244,
exp40_shadow_h20,19,REAL_ENV105_00002_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV105_00002_001_01/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,216,
exp40_shadow_h20,20,REAL_ENV105_00003_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV105_00003_001_01/C4_affected_soft_degradation/evidence/raw_output.mp4,1,512x512x3,uint8,0,244,
exp40_shadow_h20,21,REAL_ENV105_00004_001_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV105_00004_001_01/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,146,
exp40_shadow_h20,22,REAL_ENV134_00005_006_01,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV134_00005_006_01.mp4,1,720x1280x3,uint8,0,253,
exp40_shadow_h20,22,REAL_ENV134_00005_006_01,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV134_00005_006_01.mp4,1,720x1280x3,uint8,48,165,
exp40_shadow_h20,22,REAL_ENV134_00005_006_01,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV134_00005_006_01.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,22,REAL_ENV134_00005_006_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV134_00005_006_01/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,47,157,
exp40_shadow_h20,23,REAL_ENV144_00001_002_01,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV144_00001_002_01.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,23,REAL_ENV144_00001_002_01,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV144_00001_002_01.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,23,REAL_ENV144_00001_002_01,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV144_00001_002_01.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,23,REAL_ENV144_00001_002_01,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV144_00001_002_01/C1_mild_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
exp40_shadow_h20,24,REAL_ENV155_00015_003_02,condition_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/REAL_ENV155_00015_003_02.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,24,REAL_ENV155_00015_003_02,winner_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/REAL_ENV155_00015_003_02.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,24,REAL_ENV155_00015_003_02,mask_mp4_direct,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/REAL_ENV155_00015_003_02.mp4,1,720x1280x3,uint8,0,255,
exp40_shadow_h20,24,REAL_ENV155_00015_003_02,raw_output_mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp40_minimax_psnr_safe_rescue/localdpo_v3_refs_exact_v3_20260629_042425/outputs/localdpo_v3/outputs/shadow/REAL_ENV155_00015_003_02/C2_medium_object_texture/evidence/raw_output.mp4,1,512x512x3,uint8,0,255,
