experiment_label,split,sample_id,review_method,frames_reviewed,comparison_strip,compact_review_page_root,delta_full_psnr,delta_mask_psnr,delta_boundary_psnr,delta_outside_psnr,pixel_diff_mean_review_frames,classification,outside_damage,quality_positive,reason
exp36_s1_winner_sft,train,REAL_ENV080_00002_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV080_00002_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.008815369099828274,-0.0015426560516722532,0.0037774805904682296,0.011983269850102118,0.07917531331380209,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV068_00002_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV068_00002_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.04866121899121367,0.035043553921752846,0.015321358126236362,0.04869079454876157,0.11714927355448405,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV082_00001_001_03,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV082_00001_001_03/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.001428492187935504,0.0011063369480748264,-0.010095840250620824,-0.015286019715190946,0.10509975751241049,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV080_00003_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV080_00003_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.004442690785854353,0.0045033018831119875,0.01567262567949612,0.0016470753233335245,0.07645201683044434,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV084_00002_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV084_00002_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.00569965356168467,0.007239468885938294,-0.03621140926846422,-0.024442452283384597,0.0839220682779948,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV086_00002_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV086_00002_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.02917247793704192,0.02960432158049997,0.05173644603105387,0.029163314875674473,0.17542417844136557,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV086_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV086_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.017460507899908606,-0.019913161654532274,-0.012054378105691654,-0.01164276839381273,0.18230382601420084,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV099_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV099_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.02468620600442506,0.021589405271740247,-0.000878920833166319,0.03072202877843111,0.07102473576863608,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,train,REAL_ENV087_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/train/REAL_ENV087_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.012354880864990037,-0.0053228763838042426,-0.017593814395862495,-0.02741258328890339,0.16477680206298828,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,BLENDER_RIVER016_00001,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/BLENDER_RIVER016_00001/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.0070775223197472314,-0.008863079937329488,-0.007125630186495258,0.020374728277261056,0.21522990862528482,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,BLENDER_STREET006_00002,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/BLENDER_STREET006_00002/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.003208263204740547,0.004324408315737216,0.004675237136938293,0.0029489543955598663,0.06260180473327637,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV087_00002_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV087_00002_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.008707078693998227,0.008057465757037363,0.006908611114582186,0.008538341095455593,0.24233182271321616,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV103_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV103_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.0027642115411872226,0.00042497039973099504,-0.021536292408221414,0.030280204473683625,0.06082558631896973,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV089_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV089_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.010524620117031702,-0.007761777080485643,-0.009321269056432158,-0.02557788425414742,0.245006004969279,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV103_00002_001_02,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV103_00002_001_02/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.010378457540298314,-0.005788280844946314,-0.02447298769620332,-0.051039000218572994,0.09858910242716472,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV091_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV091_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.04169274067607276,-0.0229511405253362,-0.030969744677296518,-0.04653964968198565,0.1286455790201823,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV103_00003_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV103_00003_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.01073459183598402,-0.006372740762358831,-0.010415735466775544,-0.021209237497448186,0.08421794573465982,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV093_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV093_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.010361122708516746,0.006569776982681574,0.0071288424214444035,0.014796343470553808,0.2384804089864095,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV103_00004_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV103_00004_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.008529446697888687,-9.452090294281845e-05,-0.019949883127271306,-0.06989286537883288,0.11803499857584634,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV095_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV095_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.005288689642100053,0.005692715875166954,0.006215576644649445,0.004730988567402505,0.16731826464335126,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV095_00002_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV095_00002_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,0.004107984437112577,0.007119029059884596,0.007754921888256661,0.003076681433160644,0.21173429489135742,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV095_00003_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV095_00003_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.013038084351276069,-0.011519978562354538,-0.011171858696272352,-0.01480754546023988,0.23067593574523926,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV104_00001_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV104_00001_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.0065249073118973655,-0.006586968393634152,-0.003420760332005557,0.00739589877164093,0.09004894892374674,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV105_00004_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV105_00004_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.07795531300081393,-0.0666739545811268,-0.05933407845159522,-0.07859159741611421,0.05910181999206543,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
exp36_s1_winner_sft,heldout,REAL_ENV104_00003_001_01,Codex reviewed compact start/mid/end strip pages plus representative full 16-frame strips,"start,mid,end; representative full 16-frame strip",/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/train_overfit_20260628/outputs/exp36_s1_winner_sft/heldout/REAL_ENV104_00003_001_01/step0_vs_step_strip_16.jpg,/home/hj/H20_Video_inpainting_DPO_exp38_minimax_full/reports/exp38_train_overfit_runtime/compact_review_pages,-0.025631551352056192,-0.02826749711991461,-0.009996468988767049,-0.01647592331312353,0.11035029093424478,TIE_NO_VISIBLE_CHANGE,no_obvious_systematic,no,Compact start/mid/end review shows near-identical Step0/Step10; diff panel nearly black; metrics are near zero.
