split,row_id,source_group,mp4_path,runner_winner_path,frame_count,status,ok
search,pseudo_search_0023_BLENDER_MOUNTAIN002__exp45_pair023__s2__f7,BLENDER_MOUNTAIN002,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_MOUNTAIN002/BLENDER_MOUNTAIN002_00001/seed2_2026086182/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/search/pseudo_search_0023_BLENDER_MOUNTAIN002__exp45_pair023__s2__f7,17,reused,True
shadow,pseudo_shadow_0000_BLENDER_SCHOOL004__exp45_pair000__s3__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed3_2026063720/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0000_BLENDER_SCHOOL004__exp45_pair000__s3__f7,17,reused,True
shadow,pseudo_shadow_0001_BLENDER_SCHOOL004__exp45_pair001__s6__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0001_BLENDER_SCHOOL004__exp45_pair001__s6__f7,17,reused,True
shadow,pseudo_shadow_0002_BLENDER_SCHOOL004__exp45_pair002__s2__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063719/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0002_BLENDER_SCHOOL004__exp45_pair002__s2__f7,17,reused,True
shadow,pseudo_shadow_0003_BLENDER_SCHOOL004__exp45_pair003__s2__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0003_BLENDER_SCHOOL004__exp45_pair003__s2__f7,17,reused,True
shadow,pseudo_shadow_0004_BLENDER_SCHOOL004__exp45_pair004__s0__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed0_2026063705/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0004_BLENDER_SCHOOL004__exp45_pair004__s0__f7,17,reused,True
shadow,pseudo_shadow_0005_BLENDER_SCHOOL004__exp45_pair005__s7__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063724/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0005_BLENDER_SCHOOL004__exp45_pair005__s7__f7,17,reused,True
shadow,pseudo_shadow_0006_BLENDER_SCHOOL004__exp45_pair006__s8__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063725/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0006_BLENDER_SCHOOL004__exp45_pair006__s8__f7,17,reused,True
shadow,pseudo_shadow_0007_BLENDER_SCHOOL004__exp45_pair007__s8__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0007_BLENDER_SCHOOL004__exp45_pair007__s8__f7,17,reused,True
shadow,pseudo_shadow_0008_BLENDER_SCHOOL004__exp45_pair008__s5__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed5_2026063722/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0008_BLENDER_SCHOOL004__exp45_pair008__s5__f7,17,reused,True
shadow,pseudo_shadow_0009_BLENDER_SCHOOL004__exp45_pair009__s6__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063723/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0009_BLENDER_SCHOOL004__exp45_pair009__s6__f7,17,reused,True
shadow,pseudo_shadow_0010_BLENDER_SCHOOL004__exp45_pair010__s11__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed11_2026063716/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0010_BLENDER_SCHOOL004__exp45_pair010__s11__f7,17,reused,True
shadow,pseudo_shadow_0011_BLENDER_SCHOOL004__exp45_pair011__s4__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0011_BLENDER_SCHOOL004__exp45_pair011__s4__f7,17,reused,True
shadow,pseudo_shadow_0012_BLENDER_SCHOOL004__exp45_pair012__s1__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed1_2026063706/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0012_BLENDER_SCHOOL004__exp45_pair012__s1__f7,17,reused,True
shadow,pseudo_shadow_0013_BLENDER_SCHOOL004__exp45_pair013__s10__f7,BLENDER_SCHOOL004,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed10_2026063715/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0013_BLENDER_SCHOOL004__exp45_pair013__s10__f7,17,reused,True
shadow,pseudo_shadow_0014_REAL_ENV097_00001__exp45_pair000__s5__f2,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed5_2026141465/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0014_REAL_ENV097_00001__exp45_pair000__s5__f2,17,reused,True
shadow,pseudo_shadow_0015_REAL_ENV097_00001__exp45_pair001__s5__f8,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed5_2026141465/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0015_REAL_ENV097_00001__exp45_pair001__s5__f8,17,reused,True
shadow,pseudo_shadow_0016_REAL_ENV097_00001__exp45_pair002__s5__f4,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed5_2026141465/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0016_REAL_ENV097_00001__exp45_pair002__s5__f4,17,reused,True
shadow,pseudo_shadow_0017_REAL_ENV097_00001__exp45_pair003__s5__f1,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed5_2026141465/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0017_REAL_ENV097_00001__exp45_pair003__s5__f1,17,reused,True
shadow,pseudo_shadow_0018_REAL_ENV097_00001__exp45_pair004__s5__f9,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed5_2026141465/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0018_REAL_ENV097_00001__exp45_pair004__s5__f9,17,reused,True
shadow,pseudo_shadow_0019_REAL_ENV097_00001__exp45_pair005__s2__f2,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141470/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0019_REAL_ENV097_00001__exp45_pair005__s2__f2,17,reused,True
shadow,pseudo_shadow_0020_REAL_ENV097_00001__exp45_pair006__s2__f8,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141470/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0020_REAL_ENV097_00001__exp45_pair006__s2__f8,17,reused,True
shadow,pseudo_shadow_0021_REAL_ENV097_00001__exp45_pair007__s2__f4,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141470/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0021_REAL_ENV097_00001__exp45_pair007__s2__f4,17,reused,True
shadow,pseudo_shadow_0022_REAL_ENV097_00001__exp45_pair008__s2__f1,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141470/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0022_REAL_ENV097_00001__exp45_pair008__s2__f1,17,reused,True
shadow,pseudo_shadow_0023_REAL_ENV097_00001__exp45_pair009__s2__f9,REAL_ENV097_00001,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp45_pai_minimax_pair_scaleup/scaleup_mining_20260629_190229/candidates/REAL_ENV097_00001/REAL_ENV097_00001_002_02/seed2_2026141470/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/exp46_pseudosuccess_target_frames/shadow/pseudo_shadow_0023_REAL_ENV097_00001__exp45_pair009__s2__f9,17,reused,True
