abs_path,local_path,kind,exists,size_bytes,file_count,expected_sha256,actual_sha256,source_status,sha_status
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/evidence/raw_output.mp4,file,true,61829,0,b3ce9737826c3ce23931d36b28cc66652469155b0b383b4c8bd307b14a778e8a,b3ce9737826c3ce23931d36b28cc66652469155b0b383b4c8bd307b14a778e8a,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/evidence/temporal_strip_16.jpg,file,true,861870,0,53377af00227bac4a6cd0ef5a926a38d8b7f5731d5f6adf68ce95725cd92f447,53377af00227bac4a6cd0ef5a926a38d8b7f5731d5f6adf68ce95725cd92f447,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed2_2026063707/frames,directory,true,5461537,17,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/midframe_review_sheet.jpg,file,true,259441,0,e42d4d39f3a426049a954b7f50738776e9f83b98db97221a02000e15f5f07c3a,e42d4d39f3a426049a954b7f50738776e9f83b98db97221a02000e15f5f07c3a,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/raw_output.mp4,file,true,62062,0,eb2b3b64c642d520a2dd209491a287f46714edf0054681de5faf5d15b554e07a,eb2b3b64c642d520a2dd209491a287f46714edf0054681de5faf5d15b554e07a,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/evidence/temporal_strip_16.jpg,file,true,861956,0,6957bdff12e30330e198360fdd463b8be2919265fd286b0e7df2d98cb787b604,6957bdff12e30330e198360fdd463b8be2919265fd286b0e7df2d98cb787b604,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed4_2026063709/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/midframe_review_sheet.jpg,file,true,259160,0,820d41bff6f5f36f7503cc079e824f82ce62a304874e9d9c632ea2c6ed8c5cbd,820d41bff6f5f36f7503cc079e824f82ce62a304874e9d9c632ea2c6ed8c5cbd,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/raw_output.mp4,file,true,61928,0,9b6a28dda0081027fff19da7214ebd836ac8755288aa55d236849eab1b1185f2,9b6a28dda0081027fff19da7214ebd836ac8755288aa55d236849eab1b1185f2,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/evidence/temporal_strip_16.jpg,file,true,860716,0,e11b151681c61fe191095400b95e58b50457b79bdc14640a54bb4693b77e6415,e11b151681c61fe191095400b95e58b50457b79bdc14640a54bb4693b77e6415,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed6_2026063711/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/midframe_review_sheet.jpg,file,true,259602,0,81e7dc7bf62b4b7f4e464d77fa8b4b203fa596f2320332529966fa9ff536da71,81e7dc7bf62b4b7f4e464d77fa8b4b203fa596f2320332529966fa9ff536da71,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/raw_output.mp4,file,true,62447,0,db70b9e9d1ba8201e75a511f5245a66ad36299299588860763deddad5d59e1e9,db70b9e9d1ba8201e75a511f5245a66ad36299299588860763deddad5d59e1e9,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/evidence/temporal_strip_16.jpg,file,true,863259,0,d690ef1a650907fa3a37d41d5bc268a75d8c3944891ac971a3ed623d4990a636,d690ef1a650907fa3a37d41d5bc268a75d8c3944891ac971a3ed623d4990a636,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed7_2026063712/frames,directory,true,3667312,12,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/midframe_review_sheet.jpg,file,true,259362,0,6aa463c6ba5d896115acc2a0264fb3ebe21a6f7efdd28c9ae6ec2a1760a79715,6aa463c6ba5d896115acc2a0264fb3ebe21a6f7efdd28c9ae6ec2a1760a79715,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/raw_output.mp4,file,true,61654,0,6c036ab654e28898e1371b4f27dbb96492037ea15dec55230c129d8e65298f1f,6c036ab654e28898e1371b4f27dbb96492037ea15dec55230c129d8e65298f1f,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/evidence/temporal_strip_16.jpg,file,true,862034,0,0c72a938b9979aa6ef0fe0b7966bb688c08291abb080ebccf124c35d00ef3fbf,0c72a938b9979aa6ef0fe0b7966bb688c08291abb080ebccf124c35d00ef3fbf,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/BLENDER_SCHOOL004/BLENDER_SCHOOL004_00001/seed8_2026063713/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/midframe_review_sheet.jpg,file,true,191816,0,8831b0e44f5f8aa8b536a732787e0cad7b5f42954f4051791e93b9c248600a29,8831b0e44f5f8aa8b536a732787e0cad7b5f42954f4051791e93b9c248600a29,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/raw_output.mp4,file,true,91720,0,63c6dcbf88fa840dbfe53815032d14ed1a024184a7fbaac6e3deba1b3619873c,63c6dcbf88fa840dbfe53815032d14ed1a024184a7fbaac6e3deba1b3619873c,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/evidence/temporal_strip_16.jpg,file,true,622257,0,60192cc9bbfed21a5645d268f29e74742a007967d64486a0c7bc858bbba52325,60192cc9bbfed21a5645d268f29e74742a007967d64486a0c7bc858bbba52325,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed0_2026064429/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/evidence/midframe_review_sheet.jpg,file,true,191221,0,dc2d9d4783d433353f896854bca53e6cc6a5fcf3fc50c95deeae9f933659ed88,dc2d9d4783d433353f896854bca53e6cc6a5fcf3fc50c95deeae9f933659ed88,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/evidence/raw_output.mp4,file,true,93697,0,6e3f0f2fcecad60b654f58b3c2c2b8cf8c672f6f1bb03dd823d175a03e49b163,6e3f0f2fcecad60b654f58b3c2c2b8cf8c672f6f1bb03dd823d175a03e49b163,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/evidence/temporal_strip_16.jpg,file,true,621532,0,52c0cc92dbe897e0593f7b7cdd04fd16497007bc2ecf8c8d4d5cf763f0431c4b,52c0cc92dbe897e0593f7b7cdd04fd16497007bc2ecf8c8d4d5cf763f0431c4b,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed10_2026064439/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/midframe_review_sheet.jpg,file,true,190972,0,36966c1feacb4b50f32917a78b6e3781bdfb75c87cb601c51eda0915c4b43706,36966c1feacb4b50f32917a78b6e3781bdfb75c87cb601c51eda0915c4b43706,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/raw_output.mp4,file,true,93051,0,61a74aa8d81293a3d33bf23c33a7fac299ef9e9fb1b45db196fdae7ff28892aa,61a74aa8d81293a3d33bf23c33a7fac299ef9e9fb1b45db196fdae7ff28892aa,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/evidence/temporal_strip_16.jpg,file,true,620101,0,7b593e8ae405ea2e8f0b27f1965798a2d6ada9753d627b440e16d08f07e08fcb,7b593e8ae405ea2e8f0b27f1965798a2d6ada9753d627b440e16d08f07e08fcb,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed11_2026064440/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/midframe_review_sheet.jpg,file,true,191032,0,d0efa517d1b7fd75e1817f48ee423b9761a0c67ced7eaa694ce345bca7b8c380,d0efa517d1b7fd75e1817f48ee423b9761a0c67ced7eaa694ce345bca7b8c380,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/raw_output.mp4,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/raw_output.mp4,file,true,91596,0,0908413240cdf655d78a6a48d19124e8b13052bbda23eba841d4838bf1352e0e,0908413240cdf655d78a6a48d19124e8b13052bbda23eba841d4838bf1352e0e,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/temporal_strip_16.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/evidence/temporal_strip_16.jpg,file,true,619986,0,70de225045b64cd4f3f6eb3959c5118898f12bbb28a1071e29f993f2fb7ec962,70de225045b64cd4f3f6eb3959c5118898f12bbb28a1071e29f993f2fb7ec962,file_ready,match
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/frames,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed1_2026064430/frames,directory,true,0,0,NA,NA,directory_ready_sha256_not_applicable,directory_ready_sha256_not_applicable
/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed2_2026064431/evidence/midframe_review_sheet.jpg,/home/nvme01/H20_Video_inpainting_DPO/data/h20_mirror/minimax/pai_abs/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp44_pai_minimax_targeted_same_source_mining/targeted_mining_20260629_161742/candidates/REAL_ENV080_00003/REAL_ENV080_00003_001_01/seed2_2026064431/evidence/midframe_review_sheet.jpg,file,true,190539,0,49ab34a132621f90310f274fdf390c9b7b5050d1dee10af4f59c3de4a955ae90,49ab34a132621f90310f274fdf390c9b7b5050d1dee10af4f59c3de4a955ae90,file_ready,match
