kind,path,exists,type,size_bytes,du_bytes,source
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER003_00001/evidence/raw_output.mp4,1,file,186531,186531,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER003_00001/mask_frames,1,dir,4096,31127,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER003_00001/frames,1,dir,4096,9499264,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER003_00001/condition_frames,1,dir,4096,9550347,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER003_00001,1,dir,4096,9277131,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER003_00001/seed_20260627/evidence/raw_output.mp4,1,file,379118,379118,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER003_00001/seed_20260627/frames,1,dir,4096,9086145,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER003_00001,1,dir,4096,9428455,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER004_00001/evidence/raw_output.mp4,1,file,337992,337992,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER004_00001/frames,1,dir,4096,7821527,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER004_00001,1,dir,4096,7137994,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER004_00001,1,dir,4096,7541098,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER005_00001,1,dir,4096,4512103,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER005_00001/seed_20260627/evidence/raw_output.mp4,1,file,219141,219141,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER005_00001/seed_20260627/frames,1,dir,4096,5481570,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER005_00001,1,dir,4096,5163492,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER006_00001,1,dir,4096,7661616,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER006_00001/seed_20260627/evidence/raw_output.mp4,1,file,183869,183869,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER006_00001/seed_20260627/frames,1,dir,4096,8255564,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER006_00001,1,dir,4096,8240776,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER009_00001/winner_frames,1,dir,4096,6397726,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER009_00001/evidence/raw_output.mp4,1,file,100416,100416,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER009_00001/mask_frames,1,dir,4096,39493,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER009_00001/frames,1,dir,4096,7277698,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER009_00001/condition_frames,1,dir,4096,7633338,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER009_00001,1,dir,4096,5701545,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER009_00001/seed_20260627/evidence/raw_output.mp4,1,file,243377,243377,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER009_00001/seed_20260627/frames,1,dir,4096,6683054,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER009_00001,1,dir,4096,6884008,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER011_00001/winner_frames,1,dir,4096,8368728,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER011_00001/evidence/raw_output.mp4,1,file,132237,132237,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER011_00001/mask_frames,1,dir,4096,30998,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER011_00001/frames,1,dir,4096,8231584,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER011_00001/condition_frames,1,dir,4096,8292507,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER011_00001,1,dir,4096,7646331,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER011_00001/seed_20260627/evidence/raw_output.mp4,1,file,286379,286379,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER011_00001/seed_20260627/frames,1,dir,4096,8255369,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER011_00001,1,dir,4096,8225446,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER012_00001,1,dir,4096,7025601,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER012_00001/seed_20260627/evidence/raw_output.mp4,1,file,153359,153359,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER012_00001/seed_20260627/frames,1,dir,4096,7598916,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER012_00001,1,dir,4096,7631790,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER016_00001,1,dir,4096,8493361,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER016_00001/seed_20260627/evidence/raw_output.mp4,1,file,403831,403831,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER016_00001/seed_20260627/frames,1,dir,4096,8794145,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER016_00001,1,dir,4096,8900220,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER020_00001/winner_frames,1,dir,4096,5079911,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER020_00001/evidence/raw_output.mp4,1,file,94272,94272,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER020_00001/mask_frames,1,dir,4096,36328,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_RIVER020_00001/frames,1,dir,4096,7015600,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/materialized_17f_512_final_round3/materialized_sources/BLENDER_RIVER020_00001/condition_frames,1,dir,4096,7540125,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_RIVER020_00001,1,dir,4096,4976638,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER020_00001/seed_20260627/evidence/raw_output.mp4,1,file,271429,271429,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_RIVER020_00001/seed_20260627/frames,1,dir,4096,6829143,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_RIVER020_00001,1,dir,4096,6368030,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_SCHOOL004_00001/evidence/raw_output.mp4,1,file,50939,50939,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_SCHOOL004_00001/frames,1,dir,4096,5056607,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_SCHOOL004_00001,1,dir,4096,3971514,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_SCHOOL004_00001/seed_20260627/evidence/raw_output.mp4,1,file,62313,62313,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_SCHOOL004_00001/seed_20260627/frames,1,dir,4096,5469103,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_STREET001_00001/evidence/raw_output.mp4,1,file,47743,47743,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/BLENDER_STREET001_00001/frames,1,dir,4096,5056667,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_STREET001_00001,1,dir,4096,3650736,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_STREET001_00001/seed_20260627/evidence/raw_output.mp4,1,file,64555,64555,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_STREET001_00001/seed_20260627/frames,1,dir,4096,5338828,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/BLENDER_STREET006_00002,1,dir,4096,3748695,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_STREET006_00002/seed_20260627/evidence/raw_output.mp4,1,file,82081,82081,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/BLENDER_STREET006_00002/seed_20260627/frames,1,dir,4096,5123749,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/BLENDER_STREET006_00002,1,dir,4096,4732621,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV059_00001_001_01/evidence/raw_output.mp4,1,file,126200,126200,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV059_00001_001_01/frames,1,dir,4096,5307403,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV059_00001_001_01,1,dir,4096,5166695,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV059_00001_001_01,1,dir,4096,5311157,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV063_00001_001_01/evidence/raw_output.mp4,1,file,119467,119467,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV063_00001_001_01/frames,1,dir,4096,4358241,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV063_00001_001_01,1,dir,4096,4031600,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV063_00001_001_01,1,dir,4096,4193341,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV064_00001_001_01,1,dir,4096,4536400,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV064_00001_001_01/seed_20260627/evidence/raw_output.mp4,1,file,113158,113158,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV064_00001_001_01/seed_20260627/frames,1,dir,4096,5303054,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV064_00001_001_01,1,dir,4096,4701023,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV067_00001_001_01,1,dir,4096,7097793,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV067_00001_001_01/seed_20260627/evidence/raw_output.mp4,1,file,446435,446435,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV067_00001_001_01/seed_20260627/frames,1,dir,4096,8493553,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV067_00001_001_01,1,dir,4096,7685744,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV067_00002_001_01/evidence/raw_output.mp4,1,file,188668,188668,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV067_00002_001_01/frames,1,dir,4096,6539322,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV067_00002_001_01,1,dir,4096,5674440,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV067_00002_001_01,1,dir,4096,6257150,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV068_00002_001_01/evidence/raw_output.mp4,1,file,292409,292409,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV068_00002_001_01/frames,1,dir,4096,8403431,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV068_00002_001_01,1,dir,4096,7796297,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV068_00002_001_01,1,dir,4096,8052510,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV078_00001_001_01,1,dir,4096,4040604,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV078_00001_001_01/seed_20260627/evidence/raw_output.mp4,1,file,97286,97286,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV078_00001_001_01/seed_20260627/frames,1,dir,4096,5260085,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV078_00001_001_01,1,dir,4096,4609884,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV080_00002_001_01,1,dir,4096,3008509,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV080_00002_001_01/seed_20260627/evidence/raw_output.mp4,1,file,40597,40597,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV080_00002_001_01/seed_20260627/frames,1,dir,4096,3808643,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV080_00002_001_01,1,dir,4096,3148313,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV080_00003_001_01/evidence/raw_output.mp4,1,file,100197,100197,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV080_00003_001_01/frames,1,dir,4096,4502779,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV080_00003_001_01,1,dir,4096,3626651,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV080_00003_001_01,1,dir,4096,4133858,manifest
