sample_id,scene_group,source_type,fg_bg_path,bg_path,mask_path,fg_bg_frames,bg_frames,mask_frames,fg_bg_size,bg_size,mask_size,aligned_frames,aligned_size,mask_area_mean,masked_absdiff_mean,probe_backend,probe_note,status,reason,contact_sheet
BLENDER_LAVA001_00001,BLENDER_LAVA001,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_LAVA001_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_LAVA001_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_LAVA001_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.019412454989711933,235.69962565104166,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/050_BLENDER_LAVA001_00001.jpg
BLENDER_WAREHOUSE028_00002,BLENDER_WAREHOUSE028,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_WAREHOUSE028_00002.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_WAREHOUSE028_00002.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_WAREHOUSE028_00002.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.08571839634773663,27.949077169100445,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/051_BLENDER_WAREHOUSE028_00002.jpg
BLENDER_RIVER014_00498,BLENDER_RIVER014,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER014_00498.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_RIVER014_00498.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_RIVER014_00498.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.47576147762345683,66.20715077718098,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/052_BLENDER_RIVER014_00498.jpg
BLENDER_WAREHOUSE018_00001,BLENDER_WAREHOUSE018,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_WAREHOUSE018_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_WAREHOUSE018_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_WAREHOUSE018_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.06029385288065844,74.30337524414062,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/053_BLENDER_WAREHOUSE018_00001.jpg
BLENDER_FOREST010_00004,BLENDER_FOREST010,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_FOREST010_00004.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_FOREST010_00004.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_FOREST010_00004.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.1629759837962963,85.6342061360677,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/054_BLENDER_FOREST010_00004.jpg
BLENDER_RIVER007_00001,BLENDER_RIVER007,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_RIVER007_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_RIVER007_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_RIVER007_00001.mp4,11,240,11,1920x1080,1920x1080,1920x1080,False,True,0.0,0.0,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,FAIL,frame_or_size_mismatch,
BLENDER_STREET009_00002,BLENDER_STREET009,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_STREET009_00002.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_STREET009_00002.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_STREET009_00002.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.004614358281893004,30.288341522216797,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/056_BLENDER_STREET009_00002.jpg
BLENDER_BEACH036_00001,BLENDER_BEACH036,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_BEACH036_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_BEACH036_00001.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_BEACH036_00001.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.04746045524691358,32.84357897440592,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/057_BLENDER_BEACH036_00001.jpg
BLENDER_BEACH030_00003,BLENDER_BEACH030,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_BEACH030_00003.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_BEACH030_00003.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_BEACH030_00003.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.12144209747942386,88.12499491373698,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/058_BLENDER_BEACH030_00003.jpg
BLENDER_WAREHOUSE024_00004,BLENDER_WAREHOUSE024,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_WAREHOUSE024_00004.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_WAREHOUSE024_00004.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_WAREHOUSE024_00004.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.15882201646090535,49.54928080240885,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/059_BLENDER_WAREHOUSE024_00004.jpg
BLENDER_STREET008_00006,BLENDER_STREET008,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_STREET008_00006.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_STREET008_00006.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_STREET008_00006.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.0066425540123456785,16.624308268229168,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/060_BLENDER_STREET008_00006.jpg
BLENDER_WAREHOUSE005_00005,BLENDER_WAREHOUSE005,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_WAREHOUSE005_00005.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_WAREHOUSE005_00005.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_WAREHOUSE005_00005.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.12865371013374485,49.81658045450846,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/061_BLENDER_WAREHOUSE005_00005.jpg
BLENDER_WAREHOUSE012_00766,BLENDER_WAREHOUSE012,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_WAREHOUSE012_00766.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_WAREHOUSE012_00766.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_WAREHOUSE012_00766.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.013636349022633743,65.72857411702473,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/062_BLENDER_WAREHOUSE012_00766.jpg
BLENDER_WAREHOUSE001_00004,BLENDER_WAREHOUSE001,BLENDER,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/FG_BG/BLENDER_WAREHOUSE001_00004.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train/VOR-Train/BG/BLENDER_WAREHOUSE001_00004.mp4,/mnt/nas/hj/H20_Video_inpainting_DPO/data/external/effecterase_vor/extracted/vor_train_audit64_exact_20260623/VOR-Train-MASK/MASK/BLENDER_WAREHOUSE001_00004.mp4,240,240,240,1920x1080,1920x1080,1920x1080,True,True,0.2690055941358025,39.99615891774496,opencv_fallback,ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory | ffprobe: error while loading shared libraries: libblas.so.3: cannot open shared object file: No such file or directory,OK,,reports/vor_triplet_audit64_visuals/063_BLENDER_WAREHOUSE001_00004.jpg
