step,variant_name,total_loss,dpo_loss,warp_loss,warp_loss_forward,warp_loss_backward,lambda_warp,m_w,m_l,m_w_ref,m_l_ref,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,winner_abs_reg,winner_gap_reg,loser_dominant_ratio,grad_norm,adapter_grad_norm,base_grad_norm,adapter_residual_norm,adapter_to_base_ratio,residual_scale,confidence_exponent,gate_mean,flow_conf_mean,valid_flow_ratio,warp_valid_ratio,mean_flow_magnitude,motion_score,motion_bin,lr
1030,exp19b_exploratory_s2_2000_from500_limit100,0.6960833072662354,0.6931353807449341,0.2890625,0.291015625,0.287109375,0.0,0.051885880529880524,0.059515152126550674,0.051884472370147705,0.059513166546821594,8.249844540841877e-06,5.4573196393903345e-05,5.4573196393903345e-05,0.051885880529880524,0.00035361479967832565,1.0,4.365995085120019e-05,4.365995085120019e-05,0.0,0.033456385135650635,,0.5,2.0,0.0030947448685765266,0.08496865630149841,0.18382282555103302,0.011728395242244005,3.193809747695923,0.0040858974710465705,low,1e-05
1040,exp19b_exploratory_s2_2000_from500_limit100,0.6941843032836914,0.693198561668396,0.265625,0.259765625,0.2734375,0.0,0.002545285737141967,0.002776609268039465,0.002545012626796961,0.002775533590465784,0.00011371096479706466,0.00039616343565285206,0.00039616343565285206,0.002545285737141967,0.0008584718452766538,0.0,0.00014433931244550117,0.00014433931244550117,0.0,0.06612187344580889,,0.5,2.0,0.0037373965606093407,0.5786242485046387,0.6696313619613647,0.018662551417946815,4.277622222900391,0.03324809693999932,low,1e-05
1050,exp19b_exploratory_s2_2000_from500_limit100,0.6957698464393616,0.6929171085357666,0.36328125,0.3671875,0.359375,0.0,0.052224479615688324,0.03996769338846207,0.052230626344680786,0.03997509926557541,-0.0001336989807896316,-0.00016432031407020986,-0.00016432031407020986,0.052224479615688324,0.0002415004128124565,0.0,0.00018535138018715457,0.00018535138018715457,0.0,0.09796668961644173,,0.5,2.0,0.0012027114862576127,0.5443441867828369,0.6804458498954773,0.019465019926428795,3.459420919418335,0.024168386485465494,low,1e-05
1060,exp19b_exploratory_s2_2000_from500_limit100,0.6936295628547668,0.6917893886566162,0.3125,0.314453125,0.310546875,0.0,0.0338551327586174,0.02704077586531639,0.03387482091784477,0.027046319097280502,-0.0005977732944302261,-0.00021013422519899905,-0.00021013422519899905,0.0338551327586174,0.00014740331971552223,0.0,0.00010803692956638969,0.00010803692956638969,0.0,0.07510072365403175,,0.5,2.0,0.0009517137659713626,0.28961291909217834,0.559079647064209,0.01744856033474207,10.691944122314453,0.046040952478180935,low,1e-05
1070,exp19b_exploratory_s2_2000_from500_limit100,0.7088528871536255,0.6928740739822388,0.1904296875,0.197265625,0.18359375,0.0,0.31495293974876404,0.3418600857257843,0.31498461961746216,0.3419017195701599,-0.00014273336273618042,-0.00013144280819687992,-0.00013144280819687992,0.31495293974876404,0.0002311193384230137,0.0,3.3723242452975206e-05,3.3723242452975206e-05,0.0,0.0422078679112019,,0.5,2.0,0.0023077381774783134,0.4624808430671692,0.5757975578308105,0.020329218357801437,11.456756591796875,0.1364107677555728,medium,1e-05
1080,exp19b_exploratory_s2_2000_from500_limit100,0.6990951299667358,0.6939433813095093,0.33984375,0.33984375,0.33984375,0.0,0.09203231334686279,0.0917048528790474,0.09200672805309296,0.09169533103704453,0.00033173567499034107,5.827864515595138e-05,5.827864515595138e-05,0.09203231334686279,0.0005501350970007479,0.0,4.455227440163509e-05,4.455227440163509e-05,0.0,0.044396672397851944,,0.5,2.0,0.0017953175120055676,0.6097738146781921,0.7171230316162109,0.01693415641784668,3.8880321979522705,0.027719276803758602,low,1e-05
1090,exp19b_exploratory_s2_2000_from500_limit100,0.694236695766449,0.693292498588562,0.333984375,0.3203125,0.34765625,0.0,0.00624042097479105,0.005544289015233517,0.006240295246243477,0.005544961895793676,3.40955302817747e-05,-8.439912926405668e-05,-8.439912926405668e-05,0.00624042097479105,0.0006321754772216082,0.0,0.00011544206971748608,0.00011544206971748608,0.0,0.11024616099894047,,0.5,2.0,0.0026458404026925564,0.3907897472381592,0.5596318244934082,0.017839505337178707,4.448780059814453,0.028261927850654265,low,1e-05
1100,exp19b_exploratory_s2_2000_from500_limit100,0.705036461353302,0.6930664777755737,0.3828125,0.361328125,0.404296875,0.0,0.2374367117881775,0.3005404770374298,0.23744560778141022,0.30055543780326843,-4.4791500840801746e-05,-4.9419882998336107e-05,-4.9419882998336107e-05,0.2374367117881775,9.816511010285467e-05,0.0,4.988953992544214e-05,4.988953992544214e-05,0.0,0.04108158942835871,,0.5,2.0,0.0021164773497730494,0.3178124725818634,0.44789376854896545,0.03421810641884804,42.260494232177734,0.5257722833428924,high,1e-05
1110,exp19b_exploratory_s2_2000_from500_limit100,0.6949727535247803,0.6935430765151978,0.30078125,0.302734375,0.298828125,0.0,0.011036019772291183,0.008870642632246017,0.01103355921804905,0.008868839591741562,0.00019543027156032622,0.00016432508709840477,0.00016432508709840477,0.011036019772291183,0.0008778454503044486,0.0,0.0001575145991522521,0.0001575145991522521,0.0,0.07575779967010021,,0.5,2.0,0.0009517137659713626,0.28961291909217834,0.559079647064209,0.01744856033474207,10.691944122314453,0.046040952478180935,low,1e-05
1120,exp19b_exploratory_s2_2000_from500_limit100,0.7017983198165894,0.6937946081161499,0.28125,0.28125,0.28125,0.0,0.15186761319637299,0.5589372515678406,0.15182387828826904,0.558842658996582,0.0002980079734697938,0.0001581399264978245,0.0001581399264978245,0.15186761319637299,0.00041031467844732106,0.0,5.1448270817003486e-05,5.1448270817003486e-05,0.0,0.0768403448164463,,0.5,2.0,0.003392525715753436,0.5951243042945862,0.6804603338241577,0.017818929627537727,1.4445427656173706,0.010070823834573646,low,1e-05
1130,exp19b_exploratory_s2_2000_from500_limit100,0.6958194375038147,0.6924605369567871,0.291015625,0.30078125,0.28125,0.0,0.06372354179620743,0.04424891993403435,0.06373909115791321,0.044242799282073975,-0.00023449462605640292,0.00016355943807866424,0.00016355943807866424,0.06372354179620743,0.00017272109107580036,0.0,0.00012689769648257593,0.00012689769648257593,0.0,0.09096188098192215,,0.5,2.0,0.007150779012590647,0.5582690238952637,0.6612353324890137,0.02477366290986538,8.757608413696289,0.1036876275026274,medium,1e-05
1140,exp19b_exploratory_s2_2000_from500_limit100,0.6973905563354492,0.6929264068603516,0.07958984375,0.0791015625,0.080078125,0.0,0.08471736311912537,0.07474303245544434,0.08472214639186859,0.0747404620051384,-8.318877371493727e-05,2.333464362891391e-05,2.333464362891391e-05,0.08471736311912537,0.0002282727655256167,0.0,8.270141745271853e-05,8.270141745271853e-05,0.0,0.05752585083246231,,0.5,2.0,0.004547936841845512,0.6585220694541931,0.7120069265365601,0.014773662202060223,0.07844099402427673,0.00036428360403180474,low,1e-05
1150,exp19b_exploratory_s2_2000_from500_limit100,0.6961763501167297,0.6940078139305115,0.3828125,0.40625,0.357421875,0.0,0.03199691325426102,0.027584880590438843,0.03198499605059624,0.02758054807782173,0.00037910978426225483,0.0001443352666683495,0.0001443352666683495,0.03199691325426102,0.0005687056109309196,0.0,0.00023898344749602072,0.00023898344749602072,0.0,0.14478133618831635,,0.5,2.0,0.003216155106201768,0.21025493741035461,0.35583528876304626,0.0488271601498127,46.594329833984375,0.7612916854394214,high,1e-05
1160,exp19b_exploratory_s2_2000_from500_limit100,0.6971050500869751,0.693433403968811,0.390625,0.3984375,0.384765625,0.0,0.06292256712913513,0.05188405513763428,0.0629102885723114,0.05187210813164711,0.00015280654770322144,0.00015947502106428146,0.00015947502106428146,0.06292256712913513,0.0005255297292023897,0.0,0.0001466324890872811,0.0001466324890872811,0.0,0.045711226761341095,,0.5,2.0,0.0027393975760787725,0.4090505838394165,0.6675070524215698,0.021111110225319862,5.496020317077637,0.047001259118872145,low,1e-05
1170,exp19b_exploratory_s2_2000_from500_limit100,0.6966297030448914,0.6931477189064026,0.37109375,0.322265625,0.41796875,0.0,0.0644650012254715,0.04485883563756943,0.0644650012254715,0.044855762273073196,7.478474799427204e-06,3.155227022944018e-05,3.155227022944018e-05,0.0644650012254715,0.00025873977574519813,1.0,4.206959796693783e-05,4.206959796693783e-05,0.0,0.01908432156778872,,0.5,2.0,0.000728572194930166,0.13639962673187256,0.32152900099754333,0.042139917612075806,46.63253402709961,0.620878600590656,high,1e-05
1180,exp19b_exploratory_s2_2000_from500_limit100,0.6953359842300415,0.6943814754486084,0.240234375,0.2353515625,0.2451171875,0.0,0.003366603050380945,0.0027287076227366924,0.003366408171132207,0.0027358238585293293,-3.713750629685819e-05,-0.002079256344586611,-0.002079256344586611,0.003366603050380945,0.0007862147176638246,0.0,0.0004075847100598137,0.0004075847100598137,0.0,0.10758595168590546,,0.5,2.0,0.002383735729381442,0.4436855912208557,0.6805109977722168,0.017407407984137535,3.59214448928833,0.028864502427460758,low,1e-05
1190,exp19b_exploratory_s2_2000_from500_limit100,0.6974212527275085,0.693484902381897,0.37109375,0.373046875,0.37109375,0.0,0.06840917468070984,0.0568847581744194,0.06840100884437561,0.05688923969864845,0.00011475334758870304,-7.199015817604959e-05,-7.199015817604959e-05,0.06840917468070984,0.0005158601561561227,0.0,0.0003429501228055754,0.0003429501228055754,0.0,0.23310169577598572,,0.5,2.0,0.010796577669680119,0.35915228724479675,0.48114392161369324,0.03934156335890293,21.469566345214844,0.3851625885238336,high,1e-05
1200,exp19b_exploratory_s2_2000_from500_limit100,0.6963507533073425,0.6942827701568604,0.2099609375,0.2060546875,0.2138671875,0.0,0.024793267250061035,0.015345226973295212,0.024782488122582436,0.015344441868364811,0.00046030146768316627,3.500707680359483e-05,3.500707680359483e-05,0.024793267250061035,0.0008283226052299142,0.0,0.00027641757012246355,0.00027641757012246355,0.0,0.10935758799314499,,0.5,2.0,0.003191043622791767,0.23580044507980347,0.46310344338417053,0.050329217687249184,18.797521591186523,0.33854070376587087,high,1e-05
1210,exp19b_exploratory_s2_2000_from500_limit100,0.6990318894386292,0.6927888989448547,0.40625,0.404296875,0.408203125,0.0,0.12054605036973953,0.09776952862739563,0.12056247889995575,0.09775857627391815,-0.0001395998988300562,1.6959820641204715e-05,1.6959820641204715e-05,0.12054605036973953,0.0002157361595891416,0.0,9.340703157810861e-05,9.340703157810861e-05,0.0,0.10781785845756531,,0.5,2.0,0.0036395967472344637,0.3676201403141022,0.5773226618766785,0.025823045521974564,8.533145904541016,0.0944840299172927,medium,1e-05
1220,exp19b_exploratory_s2_2000_from500_limit100,0.7013007402420044,0.6931055188179016,0.4296875,0.4140625,0.443359375,0.0,0.15956854820251465,0.12002196907997131,0.15956825017929077,0.12000438570976257,1.4282048141467385e-05,0.00012536685972008854,0.00012536685972008854,0.15956854820251465,0.00021676173491869122,1.0,3.020005350271248e-05,3.020005350271248e-05,0.0,0.019448375096544623,,0.5,2.0,0.000728572194930166,0.13639962673187256,0.32152900099754333,0.042139917612075806,46.63253402709961,0.620878600590656,high,1e-05
1230,exp19b_exploratory_s2_2000_from500_limit100,0.6960811614990234,0.6929810047149658,0.38671875,0.384765625,0.388671875,0.0,0.05481887608766556,0.04751167073845863,0.054816536605358124,0.047502659261226654,-1.840315235313028e-05,0.00019706424791365862,0.00019706424791365862,0.05481887608766556,0.0003592456050682813,1.0,0.00012128594503514376,0.00012128594503514376,0.0,0.07047421671450138,,0.5,2.0,0.0016094617312774062,0.511965274810791,0.6696711182594299,0.02701646089553833,8.064346313476562,0.09285947476195401,medium,1e-05
1240,exp19b_exploratory_s2_2000_from500_limit100,0.6957413554191589,0.6926283240318298,0.32421875,0.322265625,0.326171875,0.0,0.05544068664312363,0.04984412342309952,0.05543940141797066,0.04982493445277214,-8.855515625327826e-05,0.00048140771104954183,0.00048140771104954183,0.05544068664312363,0.0003410115314181894,1.0,0.0001631964346909012,0.0001631964346909012,0.0,0.08534113317728043,,0.5,2.0,0.002483207266777754,0.3898053467273712,0.5745792388916016,0.024732510559260845,6.351132392883301,0.06328647348068268,medium,1e-05
1250,exp19b_exploratory_s2_2000_from500_limit100,0.6922256350517273,0.6913379430770874,0.20703125,0.19921875,0.2138671875,0.0,0.009897882118821144,0.01487493235617876,0.009904801845550537,0.014877734705805779,-0.0007925800746306777,-0.0002562088193371892,-0.0002562088193371892,0.009897882118821144,0.00039277534233406186,0.0,0.0005582689973006891,0.0005582689973006891,0.0,0.11326193436980247,,0.5,2.0,0.005915606860071421,0.3978687524795532,0.5964741706848145,0.03623456880450249,16.788734436035156,0.35084901133180035,high,1e-05
1260,exp19b_exploratory_s2_2000_from500_limit100,0.6989379525184631,0.6938230991363525,0.142578125,0.14453125,0.140625,0.0,0.09120900928974152,0.08912856131792068,0.09117884933948517,0.08910195529460907,0.0003443621681071818,0.0003012526431120932,0.0003012526431120932,0.09120900928974152,0.000554353988263756,0.0,0.0001001044523304055,0.0001001044523304055,0.0,0.05064107105135918,,0.5,2.0,0.0044991630129516125,0.5295451879501343,0.6582284569740295,0.018765432760119438,1.132955551147461,0.006409633479616981,low,1e-05
1270,exp19b_exploratory_s2_2000_from500_limit100,0.6983296871185303,0.6924540996551514,0.33203125,0.3359375,0.326171875,0.0,0.11292076855897903,0.10327675193548203,0.11293187737464905,0.10321122407913208,-0.0001115411869250238,0.0006660083890892565,0.0006660083890892565,0.11292076855897903,0.00022953037114348263,1.0,0.00023546952449125653,0.00023546952449125653,0.0,0.16475851461291313,,0.5,2.0,0.005295766983181238,0.3795897364616394,0.5461745262145996,0.047016460448503494,19.892751693725586,0.4243779679227485,high,1e-05
1280,exp19b_exploratory_s2_2000_from500_limit100,0.7018147706985474,0.6936262249946594,0.4296875,0.41796875,0.443359375,0.0,0.15845361351966858,0.2176368534564972,0.15843318402767181,0.21768656373023987,0.00010744431347120553,-0.00033540447475388646,-0.00033540447475388646,0.15845361351966858,0.0002658125595189631,0.0,5.043962298049312e-05,5.043962298049312e-05,0.0,0.06832973752170801,,0.5,2.0,0.002446893136948347,0.35527926683425903,0.5627212524414062,0.04304526746273041,16.57185173034668,0.3283834232094463,high,1e-05
1290,exp19b_exploratory_s2_2000_from500_limit100,0.6991155743598938,0.6973166465759277,0.1162109375,0.1162109375,0.11572265625,0.0,0.003893946995958686,0.0041711293160915375,0.0038880291394889355,0.004173395223915577,0.0015202700160443783,-0.0005652199033647776,-0.0005652199033647776,0.003893946995958686,0.0016042591305449605,0.0,0.0006335809946174919,0.0006335809946174919,0.0,0.08136031962931156,,0.5,2.0,0.0031577798072248697,0.6818044185638428,0.7374415397644043,0.014320987276732922,0.5382936000823975,0.002644916875144085,low,1e-05
1300,exp19b_exploratory_s2_2000_from500_limit100,0.6942600011825562,0.692471981048584,0.1171875,0.11669921875,0.11767578125,0.0,0.026667889207601547,0.04236362501978874,0.026674862951040268,0.04235604777932167,-0.00021354011551011354,0.00023701260215602815,0.00023701260215602815,0.026667889207601547,0.00045461568515747786,1.0,0.0002730619410771236,0.0002730619410771236,0.0,0.08280046284198761,,0.5,2.0,0.0062307631596922874,0.5642041563987732,0.6612932085990906,0.011893004179000854,0.906140148639679,0.004155500690242348,low,1e-05
1310,exp19b_exploratory_s2_2000_from500_limit100,0.696671187877655,0.6926321983337402,0.365234375,0.369140625,0.361328125,0.0,0.07415024936199188,0.06475202739238739,0.07415744662284851,0.06471814215183258,-7.864281360525638e-05,0.000514314800966531,0.000514314800966531,0.07415024936199188,0.0003314877103548497,1.0,0.00013505077481944038,0.00013505077481944038,0.0,0.1468401737511158,,0.5,2.0,0.007166872266680002,0.4968356192111969,0.6541039943695068,0.032818930223584175,13.921759605407715,0.2429230315250967,high,1e-05
1320,exp19b_exploratory_s2_2000_from500_limit100,0.697250247001648,0.6934949159622192,0.232421875,0.2333984375,0.23046875,0.0,0.06861547380685806,0.058008547872304916,0.06860992312431335,0.05802532285451889,6.3331812270917e-05,-0.00030056218383833766,-0.00030056218383833766,0.06861547380685806,0.00032454862957820296,0.0,0.0001445269363275047,0.0001445269363275047,0.0,0.16340842843055725,,0.5,2.0,0.005537510383874178,0.6439921259880066,0.7076214551925659,0.018806584179401398,1.7984294891357422,0.011325414089721025,low,1e-05
1330,exp19b_exploratory_s2_2000_from500_limit100,0.7013134956359863,0.6934375166893005,0.41796875,0.435546875,0.40234375,0.0,0.151348277926445,0.17353299260139465,0.15132898092269897,0.17350080609321594,0.00015866803005337715,0.00017172475054394454,0.00017172475054394454,0.151348277926445,0.00030855363002046943,0.0,4.392807357355506e-05,4.392807357355506e-05,0.0,0.05014681909233332,,0.5,2.0,0.0015339008532464504,0.08918171375989914,0.23422491550445557,0.04104938358068466,13.90134334564209,0.10308010085705864,medium,1e-05
1340,exp19b_exploratory_s2_2000_from500_limit100,0.6980664134025574,0.693160891532898,0.30078125,0.302734375,0.30078125,0.0,0.0917559415102005,0.20979781448841095,0.09174805879592896,0.20979763567447662,5.355503526516259e-05,0.00019537346088327467,0.00019537346088327467,0.0917559415102005,0.0003177274775225669,0.0,6.08910888313019e-05,6.08910888313019e-05,0.0,0.07340029440820217,,0.5,2.0,0.0037373965606093407,0.5786242485046387,0.6696313619613647,0.018662551417946815,4.277622222900391,0.03324809693999932,low,1e-05
1350,exp19b_exploratory_s2_2000_from500_limit100,0.694124698638916,0.6932327747344971,0.20703125,0.2080078125,0.20703125,0.0,0.008595408871769905,0.006161711644381285,0.00859393272548914,0.0061583383940160275,0.00016503644292242825,0.0005269809626042843,0.0005269809626042843,0.008595408871769905,0.00046216114424169064,0.0,0.00015158971625123631,0.00015158971625123631,0.0,0.050762586295604706,,0.5,2.0,0.0029971341136842966,0.40426772832870483,0.5951334834098816,0.023868312127888203,6.457436561584473,0.0605339495042334,medium,1e-05
1360,exp19b_exploratory_s2_2000_from500_limit100,0.6937566995620728,0.6928480863571167,0.12109375,0.12158203125,0.12109375,0.0,0.002700875047594309,0.004053962416946888,0.002701815217733383,0.004057285841554403,-0.0003196046163793653,-0.0007600394310429692,-0.0007600394310429692,0.002700875047594309,0.0007735611870884895,0.0,0.0025155668135854866,0.0025155668135854866,0.0,0.0832870602607727,,0.5,2.0,0.0062307631596922874,0.5642041563987732,0.6612932085990906,0.011893004179000854,0.906140148639679,0.004155500690242348,low,1e-05
1370,exp19b_exploratory_s2_2000_from500_limit100,0.6959532499313354,0.6944899559020996,0.240234375,0.2392578125,0.2421875,0.0,0.010938217863440514,0.009129539132118225,0.010931785218417645,0.009127892553806305,0.0005876677460037172,0.00021389969333540648,0.00021389969333540648,0.010938217863440514,0.0009163861395791173,0.0,0.0001782355544880382,0.0001782355544880382,0.0,0.07097173109650612,,0.5,2.0,0.0036940425634384155,0.5297260284423828,0.6462384462356567,0.018333333544433117,3.8640005588531494,0.028851550705563344,low,1e-05
1380,exp19b_exploratory_s2_2000_from500_limit100,0.7032209038734436,0.6928131580352783,0.4296875,0.419921875,0.439453125,0.0,0.20574048161506653,0.1912158727645874,0.20576617121696472,0.1912059634923935,-0.0001252660877071321,3.465154077275656e-05,3.465154077275656e-05,0.20574048161506653,0.0001206870365422219,0.0,2.900439863185449e-05,2.900439863185449e-05,0.0,0.050513385562226176,,0.5,2.0,0.00145380524918437,0.1647680252790451,0.3494255244731903,0.030452674254775047,15.61751651763916,0.11155253655190568,medium,1e-05
1390,exp19b_exploratory_s2_2000_from500_limit100,0.6995774507522583,0.6936992406845093,0.314453125,0.33203125,0.296875,0.0,0.1094362735748291,0.09565021097660065,0.10941186547279358,0.09564806520938873,0.00023168949701357633,4.651414565159939e-05,4.651414565159939e-05,0.1094362735748291,0.0004064049571752548,0.0,6.7922598800213e-05,6.7922598800213e-05,0.0,0.11503082141280174,,0.5,2.0,0.00218252744525671,0.4695539176464081,0.6733790636062622,0.020823045633733273,3.304266929626465,0.03073008996018572,low,1e-05
1400,exp19b_exploratory_s2_2000_from500_limit100,0.6953983902931213,0.6927828788757324,0.33203125,0.333984375,0.328125,0.0,0.044435665011405945,0.04272963106632233,0.04444070905447006,0.04273156821727753,-0.00015951006207615137,-4.881237691733986e-05,-4.881237691733986e-05,0.044435665011405945,0.00039373099571093917,0.0,0.0002763522209400676,0.0002763522209400676,0.0,0.15193776413798332,,0.5,2.0,0.0047400109469890594,0.5193545818328857,0.6411964893341064,0.028086419217288494,7.703596591949463,0.11774117346539877,medium,1e-05
1410,exp19b_exploratory_s2_2000_from500_limit100,0.6964132785797119,0.6948629021644592,0.3203125,0.3046875,0.3359375,0.0,0.0069087110459804535,0.005660925060510635,0.006902722641825676,0.005657193250954151,0.0008331243298016489,0.0006069265073165298,0.0006069265073165298,0.0069087110459804535,0.0012049590004608035,0.0,0.0006557528681332739,0.0006557528681332739,0.0,0.24666450172662735,,0.5,2.0,0.010796577669680119,0.35915228724479675,0.48114392161369324,0.03934156335890293,21.469566345214844,0.3851625885238336,high,1e-05
1420,exp19b_exploratory_s2_2000_from500_limit100,0.6981215476989746,0.6926587224006653,0.35546875,0.337890625,0.37109375,0.0,0.10637112706899643,0.07371082901954651,0.10639321058988571,0.07371268421411514,-0.00020629051141440868,-4.136965435463935e-05,-4.136965435463935e-05,0.10637112706899643,0.00014426358393393457,0.0,6.634757425814807e-05,6.634757425814807e-05,0.0,0.09868990629911423,,0.5,2.0,0.0047542378306388855,0.35185307264328003,0.6131076812744141,0.026193415746092796,9.895267486572266,0.1199087905194467,medium,1e-05
1430,exp19b_exploratory_s2_2000_from500_limit100,0.7180388569831848,0.6932724714279175,0.5078125,0.55078125,0.46484375,0.0,0.49217167496681213,0.3761522173881531,0.4921334981918335,0.37611114978790283,7.678581459913403e-05,0.00010718178236857057,0.00010718178236857057,0.49217167496681213,0.00015775696374475956,0.0,1.0235125374801198e-05,1.0235125374801198e-05,0.0,0.022823816281743348,,0.5,2.0,0.0006591755081899464,0.10076743364334106,0.24139179289340973,0.029691358096897602,39.811302185058594,0.25431878899733285,high,1e-05
1440,exp19b_exploratory_s2_2000_from500_limit100,0.7069569230079651,0.6930661201477051,0.2353515625,0.23828125,0.232421875,0.0,0.27276840806007385,0.2819218635559082,0.2727666199207306,0.28191325068473816,-1.8301278032595292e-05,5.831249291077256e-05,5.831249291077256e-05,0.27276840806007385,0.0002523507864680141,1.0,1.0332700677173226e-05,1.0332700677173226e-05,0.0,0.03345328662544489,,0.5,2.0,0.0003461880551185459,0.5212826728820801,0.6770272850990295,0.018888888880610466,2.746694803237915,0.018848321427515302,low,1e-05
1450,exp19b_exploratory_s2_2000_from500_limit100,0.6941198110580444,0.6930344700813293,0.259765625,0.2578125,0.26171875,0.0,0.0017970413900911808,0.0011853675823658705,0.001796266296878457,0.0011833134340122342,0.00039005099097266793,0.001761939493007958,0.001761939493007958,0.0017970413900911808,0.0009955298155546188,1.0,0.0003102485587147311,0.0003102485587147311,0.0,0.0837558601051569,,0.5,2.0,0.003392525715753436,0.5951243042945862,0.6804603338241577,0.017818929627537727,1.4445427656173706,0.010070823834573646,low,1e-05
1460,exp19b_exploratory_s2_2000_from500_limit100,0.693954348564148,0.6930592060089111,0.224609375,0.220703125,0.2275390625,0.0,0.002877194667235017,0.0023662468884140253,0.002876913407817483,0.002364915795624256,7.909341366030276e-05,0.0004716940165963024,0.0004716940165963024,0.002877194667235017,0.0007512368611060083,1.0,0.0004094401713664901,0.0004094401713664901,0.0,0.11552952602505684,,0.5,2.0,0.002383735729381442,0.4436855912208557,0.6805109977722168,0.017407407984137535,3.59214448928833,0.028864502427460758,low,1e-05
1470,exp19b_exploratory_s2_2000_from500_limit100,0.6945666670799255,0.6934653520584106,0.3046875,0.25,0.357421875,0.0,0.005524568259716034,0.005058635026216507,0.0055246734991669655,0.0050605530850589275,3.0348048312589526e-05,-0.00036021406413055956,-0.00036021406413055956,0.005524568259716034,0.0008251333492808044,0.0,0.0002776039000603234,0.0002776039000603234,0.0,0.09016335010528564,,0.5,2.0,0.003254964016377926,0.38044238090515137,0.5273715257644653,0.033395061269402504,21.597370147705078,0.3330893468372276,high,1e-05
1480,exp19b_exploratory_s2_2000_from500_limit100,0.6941148638725281,0.6927078366279602,0.095703125,0.09619140625,0.0947265625,0.0,0.01902022212743759,0.015553683042526245,0.01902139186859131,0.015547641552984715,-8.38536216178909e-05,0.00037646578857675195,0.00037646578857675195,0.01902022212743759,0.0004560218658298254,1.0,7.525705560942446e-05,7.525705560942446e-05,0.0,0.05007862485945225,,0.5,2.0,0.0002855573548004031,0.6474835872650146,0.6974175572395325,0.016213991679251194,0.46497660875320435,0.002447838328851028,low,1e-05
1490,exp19b_exploratory_s2_2000_from500_limit100,0.6985200047492981,0.6935338973999023,0.3515625,0.34765625,0.353515625,0.0,0.09448014944791794,0.0821058601140976,0.09447911381721497,0.08214698731899261,2.5087923859246075e-05,-0.0005156670813448727,-0.0005156670813448727,0.09448014944791794,0.0002621017047204077,0.0,8.74299257360196e-05,8.74299257360196e-05,0.0,0.15099862962961197,,0.5,2.0,0.00565233314409852,0.3554583787918091,0.6076793074607849,0.03347736597061157,6.315011024475098,0.09510475162566731,medium,1e-05
1500,exp19b_exploratory_s2_2000_from500_limit100,0.6998584866523743,0.6934835314750671,0.2890625,0.279296875,0.298828125,0.0,0.11992792785167694,0.24263498187065125,0.11991852521896362,0.242640420794487,9.319034870713949e-05,-0.0001609085447853431,-0.0001609085447853431,0.11992792785167694,0.0003785256121773273,0.0,9.584818595054966e-05,9.584818595054966e-05,0.0,0.07397355092689395,,0.5,2.0,0.0033595918212085962,0.44226282835006714,0.6716098189353943,0.02012345753610134,5.791153430938721,0.040451234743159446,low,1e-05
